w1,w2,co_count,deg_w1,deg_w2,freq_w1,freq_w2,pmi
she,too,2,162,372,53,127,-0.4007966085889247
in,some,6,1134,160,364,59,-0.4043744321502201
over,to,8,126,1920,40,665,-0.4043744324299138
more,to,8,126,1920,35,665,-0.4043744324299138
a,into,2,1592,38,580,11,-0.4046389451881882
just,to,26,410,1920,128,665,-0.405594689415414
only,so,2,134,452,36,143,-0.405828398832613
my,why,4,674,180,259,65,-0.40734620196999805
him,out,2,148,410,41,111,-0.4076758524995266
here,no,8,562,432,185,181,-0.40793949858841855
again,what,2,88,690,27,201,-0.4083348311021474
and,why,6,1012,180,357,65,-0.4083348333574442
more,up,2,126,482,35,161,-0.40853244003338884
in,up,18,1134,482,364,161,-0.40853244304162867
myself,the,2,32,1900,10,660,-0.409651486978068
more,you,10,126,2418,35,686,-0.4118464474264043
can,him,2,412,148,107,41,-0.4125420421181148
its,who,2,186,328,69,106,-0.41306670109831456
me,now,12,1240,296,428,88,-0.41577306553855925
for,you,46,582,2418,189,686,-0.4159786852433014
are,same,2,696,88,181,23,-0.41699289378743415
own,you,6,76,2418,18,686,-0.41712350406132626
just,that,12,410,898,128,284,-0.41887418061253345
only,with,2,134,458,36,154,-0.4190154030264677
her,me,8,198,1240,72,428,-0.41914574972553903
that,there,10,898,342,284,121,-0.4198493146543366
here,who,6,562,328,185,106,-0.4202095908712625
does,so,2,136,452,38,143,-0.42064348451885814
can,that,12,412,898,107,284,-0.42374037025833594
my,with,10,674,458,259,154,-0.4249678043092529
out,so,6,410,452,111,143,-0.42553347211227993
all,to,30,484,1920,168,665,-0.4284215928174065
a,and,52,1592,1012,580,357,-0.42864010051053847
me,off,6,1240,150,428,47,-0.42919608526899805
doing,i,8,70,3544,23,1224,-0.4295186141891327
am,what,8,360,690,99,201,-0.43080768945414766
this,up,4,258,482,98,161,-0.4320629390577327
is,when,8,1244,200,380,54,-0.4324167002572122
have,his,2,662,94,171,38,-0.4328667570770886
been,here,4,222,562,58,185,-0.4353384718407747
had,here,4,222,562,50,185,-0.4353384718407747
an,be,2,172,364,59,108,-0.43895476328054234
its,my,4,186,674,69,259,-0.44013602468468743
do,to,42,686,1920,181,665,-0.44074207726859127
and,its,6,1012,186,357,69,-0.4411246561083052
doing,that,2,70,898,23,284,-0.4429717291558263
no,will,2,432,146,181,42,-0.44633862873493485
had,of,4,222,570,50,207,-0.44947298272985936
the,when,12,1900,200,660,54,-0.45047348428013745
at,my,6,282,674,100,259,-0.45083131437721125
how,of,8,446,570,138,207,-0.4539673732238072
at,so,4,282,452,100,143,-0.4567484907759953
is,your,16,1244,410,380,142,-0.45710931327043863
is,out,16,1244,410,380,111,-0.45710931327043863
is,the,74,1244,1900,380,660,-0.45908494812461054
on,with,8,558,458,189,154,-0.45924020686221734
of,that,16,570,898,207,284,-0.4606713094009161
about,from,2,232,276,72,96,-0.46144465606912777
then,was,2,120,534,41,142,-0.4621940004231436
did,her,2,324,198,93,72,-0.4633169651606334
too,what,8,372,690,127,201,-0.46359751222424334
as,not,4,218,590,61,179,-0.4657768396657842
he,where,2,260,248,90,66,-0.4684167958219814
as,now,2,218,296,61,88,-0.46916093574992196
i,it,128,3544,1166,1224,355,-0.46976901763221435
only,up,2,134,482,36,161,-0.47009033263242034
in,or,8,1134,228,364,92,-0.47086417359044064
but,for,6,334,582,97,189,-0.473305573187304
am,why,2,360,180,99,65,-0.4733673009506431
no,off,2,432,150,181,47,-0.4733673009506431
his,what,2,94,690,38,201,-0.47429279846577105
have,them,2,662,98,171,28,-0.4745394532104937
do,have,14,686,662,181,171,-0.4745394564784939
her,who,2,198,328,72,106,-0.47558705767501874
my,up,10,674,482,259,161,-0.47604273417996795
an,in,6,172,1134,59,364,-0.4766950935732257
are,here,12,696,562,181,185,-0.47939846277511994
a,who,16,1592,328,580,106,-0.48062485504287206
the,up,28,1900,482,660,161,-0.48280237172943047
about,at,2,232,282,72,100,-0.4829508611547491
the,what,40,1900,690,660,201,-0.4848749114135653
just,were,2,410,160,128,39,-0.48563739346580265
out,were,2,410,160,111,39,-0.48563739346580265
and,has,4,1012,130,357,42,-0.48837754020915425
so,they,4,452,292,143,84,-0.49159522199672795
him,how,2,148,446,41,138,-0.4918376442794228
in,it,40,1134,1166,364,355,-0.4934149998632215
about,of,4,232,570,72,207,-0.4935329723851466
are,of,12,696,570,181,207,-0.4935329736954097
me,some,6,1240,160,428,59,-0.49373460626970334
not,that,16,590,898,179,284,-0.4951574854451108
i,that,96,3544,898,1224,284,-0.4962867914526165
did,just,4,324,410,93,128,-0.4980599153670116
other,that,2,74,898,19,284,-0.4985415799603837
doing,the,4,70,1900,23,660,-0.4992636470765309
if,was,6,374,534,109,142,-0.5003457687979928
his,i,10,94,3544,38,1224,-0.5011746031809189
from,you,20,276,2418,96,686,-0.5028182259146506
can,she,2,412,162,107,53,-0.5029261030091091
and,s,2,1012,66,357,35,-0.5036450102966492
all,from,4,484,276,168,96,-0.5036450122930332
that,too,10,898,372,284,127,-0.5039324317579222
now,so,4,296,452,88,143,-0.5052008740108028
how,off,2,446,150,138,47,-0.505260664529288
few,me,2,54,1240,12,428,-0.5061571235708696
on,then,2,558,120,189,41,-0.5061571235708696
am,its,2,360,186,99,69,-0.5061571235708696
me,she,6,1240,162,428,53,-0.5061571262429151
on,to,32,558,1920,189,665,-0.5061571273284333
do,them,2,686,98,181,28,-0.5101515247797205
do,do,14,686,686,181,181,-0.5101515282359923
more,was,2,126,534,35,142,-0.5109841642898935
my,when,4,674,200,259,54,-0.5127067172920897
any,on,4,242,558,129,189,-0.5144559283644626
can,who,4,412,328,107,106,-0.5151961975579032
he,he,2,260,260,90,90,-0.5156696803809784
the,was,30,1900,534,660,142,-0.5162612251568158
before,you,2,28,2418,13,686,-0.5172069596906091
here,up,8,562,482,185,161,-0.5174580242208755
off,so,2,150,452,47,143,-0.5186238922606359
all,here,8,484,562,168,185,-0.5215988168806935
in,then,4,1134,120,364,41,-0.5221574668730674
are,them,2,696,98,181,28,-0.5246235573012049
any,at,2,242,282,129,100,-0.5251512153878631
all,at,4,484,282,168,100,-0.525151217449122
there,when,2,342,200,121,54,-0.5274345218900927
o,the,4,72,1900,54,660,-0.5274345239581576
from,me,10,276,1240,96,428,-0.5281360334696517
a,by,4,1592,86,580,25,-0.5282529024429707
up,you,34,482,2418,161,686,-0.5297332233405969
are,what,14,696,690,181,201,-0.5304375306925655
any,in,8,242,1134,129,364,-0.5304562707015497
are,now,6,696,296,181,88,-0.531403247019379
i,to,198,3544,1920,1224,665,-0.5322783489857196
it,not,20,1166,590,355,179,-0.5331782328147143
and,does,4,1012,136,357,38,-0.5334979753530344
no,were,2,432,160,181,39,-0.5379058216953584
its,too,2,186,372,69,127,-0.5389469461976367
on,too,6,558,372,189,127,-0.538946949000498
a,again,4,1592,88,580,27,-0.5512424206000558
here,if,6,562,374,185,109,-0.5514517796298787
on,over,2,558,126,189,40,-0.5549472874506381
more,on,2,126,558,35,189,-0.5549472874506381
in,where,8,1134,248,364,66,-0.5549472906739367
in,too,12,1134,372,364,127,-0.5549472910320807
up,will,2,482,146,161,42,-0.5558571538715171
all,for,8,484,582,168,189,-0.5565674146669821
an,just,2,172,410,59,128,-0.5579580546122399
all,will,2,484,146,168,42,-0.5599979465136314
its,the,10,186,1900,69,660,-0.560224347983569
not,then,2,590,120,179,41,-0.5619206977594021
a,was,24,1592,534,580,142,-0.5625419776303064
i,yourself,2,3544,20,1224,4,-0.5630500033500603
i,then,12,3544,120,1224,41,-0.5630500069704626
other,to,4,74,1920,19,665,-0.5653047979029194
a,i,158,1592,3544,580,1224,-0.5706162480223171
on,we,4,558,256,189,67,-0.570695646522383
been,i,22,222,3544,58,1224,-0.5720998428148018
only,was,2,134,534,36,142,-0.5725420569279156
to,your,22,1920,410,665,142,-0.5726487739374474
now,you,20,296,2418,88,686,-0.5727768144803226
all,now,4,484,296,168,88,-0.5736036006939222
from,he,2,276,260,96,90,-0.5753889147333053
down,that,2,80,898,26,284,-0.5765031209703879
some,that,4,160,898,59,284,-0.5765031231810249
be,her,2,364,198,108,72,-0.5797273163073319
for,too,6,582,372,189,127,-0.5810584342697079
for,me,20,582,1240,189,428,-0.581058435307351
the,those,2,1900,38,660,12,-0.5815017428469543
did,how,4,324,446,93,138,-0.5822217074412269
it,where,8,1166,248,355,66,-0.5827751732569292
so,were,2,452,160,143,39,-0.583162413022734
they,where,2,292,248,84,66,-0.5844889663824736
me,they,10,1240,292,428,84,-0.5844889699555702
a,be,16,1592,364,580,108,-0.584765114218323
then,you,8,120,2418,41,686,-0.5861998341334773
does,was,2,136,534,38,142,-0.5873571426293471
just,me,14,410,1240,128,428,-0.5874200910172985
as,but,2,218,334,61,97,-0.5899424736844083
had,who,2,222,328,50,106,-0.5899974081747352
so,you,30,452,2418,143,686,-0.5906344320202844
own,to,4,76,1920,18,665,-0.5919730449096391
she,so,2,162,452,53,143,-0.5955849329517592
to,with,24,1920,458,665,154,-0.5963494213858684
be,you,24,364,2418,108,686,-0.5972496710609183
it,over,4,1166,126,355,40,-0.5987755134444728
it,more,4,1166,126,355,35,-0.5987755134444728
about,the,12,232,1900,72,660,-0.5988934892505657
of,this,4,570,258,207,98,-0.5997551853300559
i,if,36,3544,374,1224,109,-0.6012017734056087
is,now,10,1244,296,380,88,-0.6013152366926213
my,who,6,674,328,259,106,-0.6019378515227006
but,have,6,334,662,97,171,-0.6021006811396582
did,or,2,324,228,93,92,-0.6043955625851197
no,there,4,432,342,181,121,-0.6043955648737351
a,on,24,1592,558,580,189,-0.6065051010308153
did,do,6,324,686,93,181,-0.6073152757345834
but,had,2,334,222,97,50,-0.6081247926668054
been,but,2,222,334,58,97,-0.6081247926668054
she,with,2,162,458,53,154,-0.6087719371608409
an,no,2,172,432,59,181,-0.6102264828638561
not,over,2,590,126,179,40,-0.6107108616548812
too,when,2,372,200,127,54,-0.6115176386204028
me,then,4,1240,120,428,41,-0.6115176409285832
no,you,28,432,2418,181,686,-0.6143707118883164
it,to,60,1166,1920,355,665,-0.6145238725312636
is,why,6,1244,180,380,65,-0.6147382563921512
had,my,4,222,674,50,259,-0.6170667323168937
been,my,4,222,674,58,259,-0.6170667323168937
and,other,2,1012,74,357,19,-0.6180553608151254
its,you,12,186,2418,69,686,-0.6189896572992789
too,you,24,372,2418,127,686,-0.6189896576873718
but,that,8,334,898,97,284,-0.619323121409858
for,this,4,582,258,189,98,-0.6205892721757903
it,this,8,1166,258,355,98,-0.6223060119589687
any,is,8,242,1244,129,380,-0.6230370595817354
it,so,14,1166,452,355,143,-0.623412819434208
for,it,18,582,1166,189,355,-0.6248866592002296
what,who,6,690,328,201,106,-0.6253993381589751
have,or,4,662,228,171,92,-0.6257704244001661
have,of,10,662,570,171,207,-0.6257704258083171
not,we,4,590,256,179,67,-0.6264592208861866
not,to,30,590,1920,179,665,-0.6264592229217927
did,it,10,324,1166,93,355,-0.6269463917442116
for,he,4,582,260,189,90,-0.6283113182488347
in,was,16,1134,534,364,142,-0.6287672033948886
and,if,10,1012,374,357,109,-0.6288081563013816
but,in,10,334,1134,97,364,-0.6295159863030751
are,as,4,696,218,181,61,-0.6310039626181394
is,should,4,1244,122,380,29,-0.6312675575263046
not,this,4,590,258,179,98,-0.6342413613073368
my,so,8,674,452,259,143,-0.6349243508544742
an,i,16,172,3544,59,1224,-0.635370668680994
its,your,2,186,410,69,142,-0.6362102510772465
too,your,4,372,410,127,142,-0.636210253452191
just,too,4,410,372,128,127,-0.636210253452191
on,out,6,558,410,189,111,-0.6362102542438391
you,your,26,2418,410,686,142,-0.6362102554617594
just,you,26,410,2418,128,686,-0.6362102554617594
i,what,64,3544,690,1224,201,-0.6382734287833527
does,here,2,136,562,38,185,-0.6384631532834154
but,with,4,334,458,97,154,-0.6391694165636852
it,who,10,1166,328,355,106,-0.6392164843228773
here,i,52,562,3544,185,1224,-0.6407230458291484
can,too,4,412,372,107,127,-0.6410764430904
had,you,14,222,2418,50,686,-0.6417696857244991
has,not,2,130,590,42,179,-0.6419634049903993
how,m,2,446,172,138,86,-0.6421198464677379
being,to,2,40,1920,12,665,-0.6432663367639003
no,was,6,432,534,181,142,-0.6445155593537545
and,or,6,1012,228,357,92,-0.6447236109509337
he,now,2,260,296,90,88,-0.6453475029566991
is,its,6,1244,186,380,69,-0.6475280791564644
can,here,6,412,562,107,185,-0.6482193313861395
m,that,4,172,898,86,284,-0.6488237845628699
as,i,20,218,3544,61,1224,-0.649227703453699
do,me,22,686,1240,181,428,-0.6501554355036454
some,you,10,160,2418,59,686,-0.6507383554246603
about,but,2,232,334,72,97,-0.6521847822240581
do,so,8,686,452,181,143,-0.6525718676446647
does,of,2,136,570,38,207,-0.6525976641435258
i,too,34,3544,372,1224,127,-0.652998244072847
here,what,10,562,690,185,201,-0.6530619564986482
for,was,8,582,534,189,142,-0.6548783467751544
am,no,4,360,432,99,181,-0.6556888591234414
she,up,2,162,482,53,161,-0.6598468668239106
me,more,4,1240,126,428,35,-0.6603078049676667
do,or,4,686,228,181,92,-0.661382496094632
from,in,8,276,1134,96,364,-0.6619194100791739
all,she,2,484,162,168,53,-0.663987659468387
do,with,8,686,458,181,154,-0.6657588719094094
out,to,20,410,1920,111,665,-0.6679589536500358
again,that,2,88,898,27,284,-0.6718133002592832
not,only,2,590,134,179,36,-0.6722687543272068
not,you,36,590,2418,179,686,-0.6747532323188172
about,there,2,232,342,72,121,-0.6758545261870047
doing,in,2,70,1134,23,364,-0.6763081437928177
of,on,8,570,558,207,189,-0.6780073832634642
it,out,12,1166,410,355,111,-0.680038478966496
it,just,12,1166,410,355,128,-0.680038478966496
it,your,12,1166,410,355,142,-0.680038478966496
the,these,2,1900,42,660,14,-0.6815852008666554
can,it,12,412,1166,107,355,-0.6849046686135329
me,so,14,1240,452,428,143,-0.6849451110767316
any,have,4,242,662,129,171,-0.6853625214462955
how,why,2,446,180,138,65,-0.6875822203085113
its,no,2,186,432,69,181,-0.6884786793510022
no,too,4,432,372,181,127,-0.6884786818619472
so,was,6,452,534,143,142,-0.6897721508637495
from,they,2,276,292,96,84,-0.6914610853640268
these,to,2,42,1920,14,665,-0.6920565006807823
than,to,2,42,1920,12,665,-0.6920565006807823
having,to,2,42,1920,11,665,-0.6920565006807823
about,are,4,232,696,72,181,-0.693246271333365
my,then,2,674,120,259,41,-0.6950282710549516
the,we,12,1900,256,660,67,-0.6973335619771902
so,that,10,452,898,143,284,-0.6987207571012025
her,your,2,198,410,72,142,-0.6987306077348767
her,just,2,198,410,72,128,-0.6987306077348767
that,the,42,898,1900,284,660,-0.6995632179070906
it,on,16,1166,558,355,189,-0.7005582093921491
where,who,2,248,328,66,106,-0.7007487718809983
a,we,10,1592,256,580,67,-0.702792319846585
is,not,18,1244,590,380,179,-0.7032916547119817
can,her,2,412,198,107,72,-0.7035967973616932
doing,it,2,70,1166,23,355,-0.7041360262747366
a,am,14,1592,360,580,99,-0.7072466704838741
when,your,2,200,410,54,142,-0.7087809435382043
i,she,14,3544,162,1224,53,-0.7090039195854982
is,s,2,1244,66,380,35,-0.7100484326110723
her,is,6,198,1244,72,380,-0.7100484360311115
my,should,2,674,122,259,29,-0.7115575729236046
he,the,12,260,1900,90,660,-0.7128377485002724
there,up,4,342,482,121,161,-0.7139140903942411
by,to,4,86,1920,25,665,-0.7155870005522406
m,to,8,172,1920,86,665,-0.7155870018416054
and,that,22,1012,898,357,284,-0.7162650672976566
me,when,6,1240,200,428,54,-0.7168781571733152
in,will,4,1134,146,364,42,-0.7182723452663242
then,what,2,120,690,41,201,-0.7184897576171723
as,the,10,218,1900,61,660,-0.7189727368902742
to,you,112,1920,2418,665,686,-0.7197312277845346
an,up,2,172,482,59,161,-0.7197450081017035
be,or,2,364,228,108,92,-0.7208059138236222
any,do,4,242,686,129,181,-0.7209745931462231
me,only,4,1240,134,428,36,-0.7218656978114599
but,is,10,334,1244,97,380,-0.7220967752194112
here,now,4,562,296,185,88,-0.7230205434763884
has,to,6,130,1920,42,665,-0.7233090474930773
of,will,2,570,146,207,42,-0.7235493997559268
of,they,4,570,292,207,84,-0.7235494023542199
be,do,6,364,686,108,181,-0.7237256273776139
all,m,2,484,172,168,86,-0.723885800747433
is,only,4,1244,134,380,36,-0.7250863125036202
have,more,2,662,126,171,35,-0.7258538800962145
on,that,12,558,898,189,284,-0.7270759830020669
here,how,6,562,446,185,138,-0.7275149339225739
my,where,4,674,248,259,66,-0.7278180963242076
me,my,20,1240,674,428,259,-0.7278180984111812
off,on,2,150,558,47,189,-0.7293006736684929
as,to,10,218,1920,61,665,-0.7294440367473262
are,up,8,696,482,181,161,-0.7313058343721094
in,other,2,1134,74,364,19,-0.7318779946702674
if,that,8,374,898,109,284,-0.7324379257024471
out,your,4,410,410,111,142,-0.733473558629883
your,your,4,410,410,142,142,-0.733473558629883
so,too,4,452,372,143,127,-0.7337352733379197
and,for,14,1012,582,357,189,-0.7345505701890968
here,off,2,562,150,185,47,-0.7364435611462371
his,that,2,94,898,38,284,-0.7377712677220829
at,that,6,282,898,100,284,-0.7377712712325504
about,be,2,232,364,72,108,-0.7381976564508731
can,your,4,412,410,107,142,-0.7383397482692935
can,out,4,412,410,107,111,-0.7383397482692935
can,just,4,412,410,107,128,-0.7383397482692935
here,so,6,562,452,185,143,-0.7408781617131701
as,it,6,218,1166,61,355,-0.7415235616857399
me,out,12,1240,410,428,111,-0.741570770604295
my,over,2,674,126,259,40,-0.7438184349845732
have,that,14,662,898,171,284,-0.7438318968430669
for,they,4,582,292,189,84,-0.744383489206604
in,off,4,1134,150,364,47,-0.7453010175886394
i,o,6,3544,72,1224,54,-0.745371562721086
can,me,12,412,1240,107,428,-0.7464369602515787
and,i,84,1012,3544,357,1224,-0.7493319655779003
was,were,2,534,160,142,39,-0.749876071285844
of,off,2,570,150,207,47,-0.7505780720133284
me,that,26,1240,898,428,284,-0.752393791444884
only,to,6,134,1920,36,665,-0.753614396939694
of,so,6,570,452,207,143,-0.7550126726255706
all,is,14,484,1244,168,380,-0.7565684526109444
for,him,2,582,148,189,41,-0.7579891385488547
not,will,2,590,146,179,42,-0.758035575661184
in,own,2,1134,76,364,18,-0.7585462416246965
it,now,8,1166,296,355,88,-0.7597058811875907
are,too,6,696,372,181,127,-0.7599376465645425
and,we,6,1012,256,357,67,-0.7605554262829781
now,they,2,296,292,88,84,-0.7614196736294496
be,the,16,364,1900,108,660,-0.7616279128545854
my,that,14,674,898,259,284,-0.7617964518061671
or,the,10,228,1900,92,660,-0.7638233030124957
are,if,6,696,374,181,109,-0.7652995896975152
all,that,10,484,898,168,284,-0.7671234839192566
and,by,2,1012,86,357,25,-0.768337563105538
if,it,10,374,1166,109,355,-0.7704586732222742
for,off,2,582,150,189,47,-0.7714121588179458
that,they,6,898,292,284,84,-0.7726180025076352
and,no,10,1012,432,357,181,-0.7729779469864759
it,off,4,1166,150,355,47,-0.773128900145663
are,over,2,696,126,181,40,-0.7759379842550815
that,them,2,898,98,284,28,-0.7794439639257
any,be,2,242,364,129,108,-0.780398010741942
who,you,18,328,2418,106,686,-0.7807914840305892
and,in,26,1012,1134,357,364,-0.7825473986678451
me,of,16,1240,570,428,207,-0.7833678994783259
have,only,2,662,134,171,36,-0.7874117728041168
he,there,2,260,342,90,121,-0.789798784983383
from,i,22,276,3544,96,1224,-0.7898233265583823
can,no,4,412,432,107,181,-0.7906081766922537
it,with,12,1166,458,355,154,-0.7907505032930336
i,you,192,3544,2418,1224,686,-0.7936655737898706
me,o,2,1240,72,428,54,-0.7938391945019173
because,me,2,72,1240,15,428,-0.7938391945019173
as,just,2,218,410,61,128,-0.794958639369118
because,is,2,72,1244,15,380,-0.7970598091872904
too,up,4,372,482,127,161,-0.7979972074055165
on,up,6,558,482,189,161,-0.7979972083301384
he,what,4,260,690,90,201,-0.7985324676873868
as,can,2,218,412,61,107,-0.7998248289981691
and,was,12,1012,534,357,142,-0.8026266410670121
not,with,6,590,458,179,154,-0.8026858529050933
it,me,32,1166,1240,355,428,-0.8059187253363459
so,when,2,452,200,143,54,-0.8063059632105248
any,if,2,242,374,129,109,-0.8074999403960987
at,i,22,282,3544,100,1224,-0.8113295317704861
been,out,2,222,410,58,111,-0.8131409583701987
i,why,14,3544,180,1224,65,-0.8143644351723798
of,were,2,570,160,207,39,-0.8151165928531562
the,very,2,1900,48,660,20,-0.8151165928531562
does,my,2,136,674,38,259,-0.8201914134164849
him,me,4,148,1240,41,428,-0.8212381713927811
do,only,2,686,134,181,36,-0.8230238444323541
my,out,6,674,410,259,111,-0.8250814024684214
a,are,24,1592,696,580,181,-0.8274957988930122
and,with,10,1012,458,357,154,-0.8314215428036607
in,your,10,1134,410,364,142,-0.8345321528253864
but,on,4,334,558,97,189,-0.8366591943536312
are,only,2,696,134,181,36,-0.8374958769772252
down,it,2,80,1166,26,355,-0.8376674182754644
or,your,2,228,410,92,142,-0.8398092053345971
just,or,2,410,228,128,92,-0.8398092053345971
him,the,6,148,1900,41,660,-0.8425155707509332
but,here,4,334,562,97,185,-0.8438020818504562
a,not,20,1592,590,580,179,-0.8445902321501724
can,or,2,412,228,107,92,-0.8446753949646185
as,no,2,218,432,61,181,-0.8472270676828005
me,or,6,1240,228,428,92,-0.8479064193780219
a,now,10,1592,296,580,88,-0.8479743295560268
for,she,2,582,162,189,53,-0.848373199608469
not,were,2,590,160,179,39,-0.8496027687729304
it,she,4,1166,162,355,53,-0.8500899411092854
is,or,6,1244,228,380,92,-0.8511270340734318
can,what,6,412,690,107,201,-0.8534090787574241
not,up,6,590,482,179,161,-0.8537607827664545
i,up,36,3544,482,1224,161,-0.8548900899728215
it,of,14,1166,570,355,207,-0.8553670002705807
too,we,2,372,256,127,67,-0.8583777153543511
a,that,30,1592,898,580,284,-0.8591726556320759
for,who,4,582,328,189,106,-0.8606432950594082
a,then,4,1592,120,580,41,-0.8613973481285925
about,can,2,232,412,72,107,-0.8620671376017278
they,who,2,292,328,84,106,-0.8640738272297744
this,too,2,258,372,98,127,-0.8661598557632508
here,there,4,562,342,185,121,-0.8674718258856023
and,of,12,1012,570,357,207,-0.8678671628878103
about,is,6,232,1244,72,380,-0.8685187767605413
being,you,2,40,2418,12,686,-0.8738819018245155
once,you,2,40,2418,10,686,-0.8738819018245155
all,when,2,484,200,168,54,-0.8747086897970294
i,out,30,3544,410,1224,111,-0.8754246923442803
no,that,8,432,898,181,284,-0.8766077163691992
of,there,4,570,342,207,121,-0.8816063367907645
but,they,2,334,292,97,84,-0.8822012117459339
no,so,4,432,452,181,143,-0.8832670069724381
i,where,18,3544,248,1224,66,-0.8835219023115217
m,of,2,172,570,86,207,-0.8874372541211901
a,no,14,1592,432,580,181,-0.8895682271593797
my,will,2,674,146,259,42,-0.8911431490844169
as,so,2,218,452,61,143,-0.8924836590795487
no,with,4,432,458,181,154,-0.8964540112270648
and,them,2,1012,98,357,28,-0.8989577449495363
me,were,4,1240,160,428,39,-0.8991997126960344
any,out,2,242,410,129,111,-0.8994013022847721
down,is,2,80,1244,26,380,-0.9024203243903637
all,can,4,484,412,168,107,-0.9042674949189053
as,with,2,218,458,61,154,-0.9056706633073499
here,was,6,562,534,185,142,-0.907591820594912
for,m,2,582,172,189,86,-0.908271340938371
about,no,2,232,432,72,181,-0.9094693762990288
an,it,4,172,1166,59,355,-0.9099880825649862
been,so,2,222,452,58,143,-0.9106659780882591
be,from,2,364,276,108,96,-0.9118611497327905
it,you,56,1166,2418,355,686,-0.9141323101096283
not,there,4,590,342,179,121,-0.9160925127911058
now,there,2,296,342,88,121,-0.9194766077348071
of,was,6,570,534,207,142,-0.9217263315107681
m,not,2,172,590,86,179,-0.921923430051527
do,now,4,686,296,181,88,-0.9223963208659961
having,you,2,42,2418,11,686,-0.9226720657934114
than,you,2,42,2418,12,686,-0.9226720657934114
had,with,2,222,458,50,154,-0.923852982317036
where,your,2,248,410,66,142,-0.9238923221937497
is,just,10,1244,410,380,128,-0.9271129417593491
now,what,4,296,690,88,201,-0.9282102907197876
so,so,4,452,452,143,143,-0.9285235984682598
can,where,2,412,248,107,66,-0.9287585118254768
or,that,4,228,898,92,284,-0.9306749360561531
it,same,2,1166,88,355,23,-0.932977597682829
at,be,2,282,364,100,108,-0.9333673548674921
are,not,8,696,590,181,179,-0.9334842569990232
that,with,8,898,458,284,154,-0.9350513121796696
are,him,2,696,148,181,41,-0.9368683503773048
be,in,8,364,1134,108,364,-0.9386724116841434
that,you,42,898,2418,284,686,-0.9406500838761553
about,how,2,232,446,72,138,-0.9413627399474123
few,to,2,54,1920,12,665,-0.9433709278392426
she,to,6,162,1920,53,665,-0.9433709319475357
no,to,16,432,1920,181,665,-0.9433709332313773
i,my,46,3544,674,1224,259,-0.9450536288554902
in,with,10,1134,458,364,154,-0.945244177149404
i,same,6,3544,88,1224,23,-0.946042257893009
how,it,10,446,1166,138,355,-0.9465218276770223
if,on,4,374,558,109,189,-0.9497739985577212
are,off,2,696,150,181,47,-0.9502913706567229
here,too,4,562,372,185,127,-0.951554942925243
any,no,2,242,432,129,181,-0.9516697306214704
and,me,24,1012,1240,357,428,-0.9519502805577403
for,why,2,582,180,189,65,-0.9537337148342885
about,so,2,232,452,72,143,-0.9547259677073257
i,in,76,3544,1134,1224,364,-0.9632380585376608
just,this,2,410,258,128,98,-0.9634231607951201
be,for,4,364,582,108,189,-0.9647835541009807
of,too,4,570,372,207,127,-0.9656894538328035
of,you,26,570,2418,207,686,-0.9656894564766741
if,in,8,374,1134,109,364,-0.9657743414355507
a,when,6,1592,200,580,54,-0.9667578646154191
after,i,2,30,3544,8,1224,-0.9685151095427188
same,you,4,88,2418,23,686,-0.9691920843772891
again,you,4,88,2418,27,686,-0.9691920843772891
all,you,22,484,2418,168,686,-0.9691920869392543
am,now,2,360,296,99,88,-0.9707699019211796
he,your,2,260,410,90,142,-0.9711452068594105
he,just,2,260,410,90,128,-0.9711452068594105
an,me,4,172,1240,59,428,-0.9715203741324286
me,this,6,1240,258,428,98,-0.9715203751776761
but,to,12,334,1920,97,665,-0.9737684101393763
by,is,2,86,1244,25,380,-0.9747409856844472
is,m,4,1244,172,380,86,-0.9747409888263302
how,to,16,446,1920,138,665,-0.9752642969919162
can,he,2,412,260,107,90,-0.976011396492035
no,where,2,432,248,181,66,-0.9761607505355058
all,i,32,484,3544,168,1224,-0.9768139182241748
have,she,2,662,162,171,53,-0.9771683072919769
be,not,4,364,590,108,179,-0.9784356432432378
all,had,2,484,222,168,50,-0.979068704704285
all,been,2,484,222,168,58,-0.979068704704285
how,up,4,446,482,138,161,-0.9794223047755262
be,now,2,364,296,108,88,-0.9818197380657603
that,then,2,898,120,284,41,-0.9819682271886436
all,how,4,484,446,168,138,-0.9835630974337282
but,did,2,334,324,97,93,-0.9861909248575006
for,on,6,582,558,189,189,-0.986523541750766
at,to,10,282,1920,100,665,-0.9868560446754986
it,its,4,1166,186,355,69,-0.9882402793118666
in,is,26,1134,1244,364,380,-0.9889508220533673
a,out,12,1592,410,580,111,-0.9914504782323983
in,to,40,1134,1920,364,665,-0.9921610978536386
so,up,4,452,482,143,161,-0.992785532562542
for,here,6,582,562,189,185,-0.9936664292542191
did,my,4,324,674,93,259,-0.9951328653799637
any,so,2,242,452,129,143,-0.9969263220371978
should,that,2,122,898,29,284,-0.99849752907789
his,it,2,94,1166,38,355,-0.9989355652212473
at,it,6,282,1166,100,355,-0.9989355694710973
a,me,36,1592,1240,580,428,-0.9995476891685462
not,on,6,590,558,179,189,-1.0001756309020868
a,what,20,1592,690,580,201,-1.0011592927788653
for,in,12,582,1134,189,364,-1.00252388414198
is,me,28,1244,1240,380,428,-1.0042030242417936
are,the,24,696,1900,181,660,-1.0043585975836258
no,we,2,432,256,181,67,-1.0079094487312785
