w1,w2,co_count,deg_w1,deg_w2,freq_w1,freq_w2,pmi
into,is,20,896,9246,334,3024,-0.6390092087028765
for,out,30,4638,2682,1908,718,-0.6400139664454271
and,are,134,13086,4250,4516,1228,-0.6409874665206271
from,they,20,2384,3482,1026,879,-0.6410196396815615
d,to,54,1270,17658,313,6325,-0.6415871183281364
all,with,46,3720,5138,1006,1943,-0.6421114960914249
here,to,58,1366,17658,354,6325,-0.6429980151535167
but,you,284,5324,22200,1447,5812,-0.6437082787442617
about,ve,6,2222,1124,657,276,-0.6439072840208978
because,ve,4,1482,1124,301,276,-0.6443572191227248
those,you,26,488,22200,161,5812,-0.6449212015908098
had,some,6,1676,1492,367,542,-0.6451333451499697
are,more,14,4250,1374,1228,392,-0.6459531675500534
has,to,56,1324,17658,431,6325,-0.6468600312592425
both,re,2,220,3798,61,830,-0.6475649749512383
of,who,28,8360,1400,3186,404,-0.6480914776781798
more,to,58,1374,17658,392,6325,-0.6488374477935377
a,ve,48,17864,1124,6199,276,-0.6488455807869861
be,t,202,5112,16538,1318,3547,-0.6493491103168406
off,when,12,1120,4486,355,1833,-0.6497487907711781
and,into,28,13086,896,4516,334,-0.6498889043933626
has,only,4,1324,1266,431,366,-0.6505907218358146
all,her,18,3720,2028,1006,560,-0.6507673181674019
an,an,6,1586,1586,589,589,-0.6510360876213205
can,me,56,4810,4882,1204,1331,-0.6512656913444859
now,will,8,1518,2210,407,697,-0.6513099676023519
not,why,38,9248,1724,2665,400,-0.6518336495495143
re,which,4,3798,442,830,134,-0.6521001560416566
some,then,6,1492,1688,542,436,-0.6522677391279519
been,with,14,1144,5138,237,1943,-0.6525027824054311
but,yourself,2,5324,158,1447,45,-0.6542827493855985
those,why,2,488,1724,161,400,-0.6544253939123098
my,where,16,4406,1528,1558,345,-0.6547035381799959
her,that,50,2028,10380,560,2792,-0.6552732837963823
my,she,36,4406,3440,1558,866,-0.6552851062497437
now,over,4,1518,1110,407,337,-0.6558246347478284
about,were,6,2222,1138,657,265,-0.6562858680180856
do,that,106,4306,10380,1034,2792,-0.6568165094344963
does,when,22,2068,4486,769,1833,-0.6568662624603375
how,t,70,1786,16538,461,3547,-0.6575093300597001
an,it,52,1586,13838,589,3385,-0.6577551615411283
that,those,12,10380,488,2792,161,-0.657899673897681
at,but,36,2856,5324,966,1447,-0.6584933314843869
ll,now,6,1670,1518,370,407,-0.6588231464507076
but,d,16,5324,1270,1447,313,-0.6590184000283112
him,in,38,1612,9966,416,4293,-0.6594341092989402
once,that,8,326,10380,89,2792,-0.6599467530990358
very,will,6,1150,2210,540,697,-0.6613602989056471
be,with,62,5112,5138,1318,1943,-0.6614855568711667
has,isn,2,1324,640,431,138,-0.6615884492806736
over,where,4,1110,1528,337,345,-0.6623906463330628
we,when,40,3784,4486,943,1833,-0.6632289583835874
out,too,8,2682,1266,718,401,-0.6633488815102178
at,or,12,2856,1784,966,740,-0.6637387478691442
into,re,8,896,3798,334,830,-0.6655835192802104
it,t,538,13838,16538,3385,3547,-0.6655859618770746
all,been,10,3720,1144,1006,237,-0.6660347854772286
after,it,42,1292,13838,622,3385,-0.6663055434814841
d,out,8,1270,2682,313,718,-0.6665034582143936
then,you,88,1688,22200,436,5812,-0.6666651972246777
are,by,10,4250,1002,1228,419,-0.6666972098261273
her,wouldn,2,2028,420,560,81,-0.6667676121270868
but,off,14,5324,1120,1447,355,-0.6668615764840673
because,very,4,1482,1150,301,540,-0.6672254093776177
just,over,12,4608,1110,1033,337,-0.6676126079155488
what,yourself,2,5396,158,1362,45,-0.6677157864400268
her,we,18,2028,3784,560,943,-0.6678253009648154
now,ve,4,1518,1124,407,276,-0.6683583705417435
myself,she,2,248,3440,59,866,-0.6683630325815632
it,over,36,13838,1110,3385,337,-0.6686248328433569
how,i,122,1786,29146,461,7925,-0.6686404468185292
me,who,16,4882,1400,1331,404,-0.6698038075410905
off,where,4,1120,1528,355,345,-0.6713593160641926
because,being,2,1482,578,301,162,-0.6724292103501831
all,him,14,3720,1612,1006,416,-0.6725073029685608
as,doing,2,1930,444,713,91,-0.6728073801318305
an,we,14,1586,3784,589,943,-0.6733047649950028
down,some,4,1150,1492,373,542,-0.6739503840973112
not,on,164,9248,7608,2665,3281,-0.6741065365549411
had,just,18,1676,4608,367,1033,-0.6741974894601628
did,not,30,1392,9248,347,2665,-0.6743168164652694
so,ve,14,5346,1124,1381,276,-0.6745503597710265
the,themselves,2,22598,38,7909,9,-0.6749103811790673
ve,where,4,1124,1528,276,345,-0.6749243821292905
be,through,4,5112,336,1318,130,-0.6750175379671708
can,them,14,4810,1250,1204,331,-0.6751486260099219
before,we,4,454,3784,136,943,-0.675194510154788
of,with,100,8360,5138,3186,1943,-0.6753174665824928
a,m,212,17864,5098,6199,1179,-0.675414873173128
he,who,16,4914,1400,1219,404,-0.6763371096237668
out,than,6,2682,964,718,309,-0.6785046411690235
these,why,2,500,1724,165,400,-0.6787180851177715
before,re,4,454,3798,136,830,-0.6788874712526867
being,some,2,578,1492,162,542,-0.6791541848838476
same,who,2,616,1400,150,404,-0.6791820145830911
as,up,14,1930,3128,713,971,-0.6792218161455849
my,that,106,4406,10380,1558,2792,-0.6797743588482039
through,with,4,336,5138,130,1943,-0.680090719438805
ain,too,2,682,1266,140,401,-0.6803547959288395
myself,they,2,248,3482,59,879,-0.6804984018664227
him,other,4,1612,1072,416,303,-0.6810726464759184
to,with,210,17658,5138,6325,1943,-0.6811106337951413
i,what,364,29146,5396,7925,1362,-0.6811870803833446
he,that,118,4914,10380,1219,2792,-0.6816498543151475
just,t,176,4608,16538,1033,3547,-0.6833360189001997
have,our,4,6276,276,1410,94,-0.6834493612830064
after,out,8,1292,2682,622,718,-0.6836779628653439
there,will,16,3136,2210,723,697,-0.6837172168703006
has,if,12,1324,3926,431,1112,-0.6837372224173214
are,at,28,4250,2856,1228,966,-0.6845018412279918
if,will,20,3926,2210,1112,697,-0.6852466602672702
is,or,38,9246,1784,3024,740,-0.6858282250016373
and,of,252,13086,8360,4516,3186,-0.6859376234618553
from,your,16,2384,2914,1026,984,-0.6860830558122962
a,he,202,17864,4914,6199,1219,-0.6869734185575989
so,those,6,5346,488,1381,161,-0.6875145851030374
a,ain,28,17864,682,6199,140,-0.6882227071988848
or,those,2,1784,488,740,161,-0.6886362539177756
how,those,2,1786,488,461,161,-0.6897567021527813
that,through,8,10380,336,2792,130,-0.6901605312751221
and,re,114,13086,3798,4516,830,-0.6901844473468548
all,it,118,3720,13838,1006,3385,-0.6908228018315353
does,only,6,2068,1266,769,366,-0.6910501208188025
him,you,82,1612,22200,416,5812,-0.6912140122276512
be,it,162,5112,13838,1318,3385,-0.6917781401053795
here,isn,2,1366,640,354,138,-0.6928177511800203
i,yours,4,29146,60,7925,14,-0.6929779047669814
on,very,20,7608,1150,3281,540,-0.6935953164557845
a,itself,4,17864,98,6199,31,-0.6940706536119519
on,too,22,7608,1266,3281,401,-0.6943855184914756
do,me,48,4306,4882,1034,1331,-0.6947286855838096
but,we,46,5324,3784,1447,943,-0.6947304807129839
that,too,30,10380,1266,2792,401,-0.6949111440070592
do,y,2,4306,204,1034,59,-0.6975922062036664
been,just,12,1144,4608,237,1033,-0.6977834852711682
he,out,30,4914,2682,1219,718,-0.6978190014952445
d,that,30,1270,10380,313,2792,-0.6980657207441182
her,s,58,2028,12568,560,3320,-0.6981263021014941
for,were,12,4638,1138,1908,265,-0.699014243446298
just,so,56,4608,5346,1033,1381,-0.6991561762711783
them,while,2,1250,704,331,241,-0.6993847207920773
at,not,60,2856,9248,966,2665,-0.6998501202109305
about,you,112,2222,22200,657,5812,-0.7003664356772974
are,the,218,4250,22598,1228,7909,-0.7006506542888692
did,too,4,1392,1266,347,401,-0.700674824840148
s,then,48,12568,1688,3320,436,-0.7038626117772809
it,very,36,13838,1150,3385,540,-0.7040267597860314
now,your,10,1518,2914,407,984,-0.7047006105550113
has,so,16,1324,5346,431,1381,-0.7047826739402531
below,it,2,64,13838,21,3385,-0.7057643274106911
again,was,6,526,5058,166,1221,-0.7071229221628768
but,these,6,5324,500,1447,165,-0.7076835601223807
i,some,98,29146,1492,7925,542,-0.707833031950547
after,more,4,1292,1374,622,392,-0.7079885381688494
has,out,8,1324,2682,431,718,-0.7081440146863484
again,then,2,526,1688,166,436,-0.708308421748738
having,to,14,352,17658,85,6325,-0.7083728254135971
up,you,156,3128,22200,971,5812,-0.710995431458398
haven,out,2,332,2682,62,718,-0.71116056645991
because,can,16,1482,4810,301,1204,-0.7118662096526068
any,any,2,944,944,265,265,-0.7119598659499081
for,it,144,4638,13838,1908,3385,-0.7122536974202293
but,don,66,5324,5526,1447,1241,-0.7123997111795549
or,these,2,1784,500,740,165,-0.7129289451690977
a,re,152,17864,3798,6199,830,-0.7137469332076031
ll,so,20,1670,5346,370,1381,-0.7138052928736217
s,some,42,12568,1492,3320,542,-0.7139671096549063
in,there,70,9966,3136,4293,723,-0.7139974865639106
how,these,2,1786,500,461,165,-0.7140493934055787
and,here,40,13086,1366,4516,354,-0.7149155885502374
she,until,2,3440,260,866,88,-0.7156159148461283
but,through,4,5324,336,1447,130,-0.7156517203166608
isn,who,2,640,1400,138,404,-0.7174032253247891
all,than,8,3720,964,1006,309,-0.7179834560937088
in,wasn,10,9966,450,4293,82,-0.7184518273024221
that,ve,26,10380,1124,2792,276,-0.7190434147355926
same,your,4,616,2914,150,984,-0.7190893310354263
aren,on,4,236,7608,58,3281,-0.7193477899907109
no,they,36,4642,3482,1539,879,-0.7195985354860854
in,with,114,9966,5138,4293,1943,-0.720010077027857
can,do,46,4810,4306,1204,1034,-0.7224304119855071
to,y,8,17658,204,6325,59,-0.7224774254619479
again,with,6,526,5138,166,1943,-0.7228156723230525
an,were,4,1586,1138,589,265,-0.7245583974825869
at,was,32,2856,5058,966,1221,-0.725022614261863
i,to,1140,29146,17658,7925,6325,-0.7250884069632251
me,over,12,4882,1110,1331,337,-0.7253736559682279
being,up,4,578,3128,162,971,-0.7262833508934524
he,up,34,4914,3128,1219,971,-0.7264868967050646
do,wouldn,4,4306,420,1034,81,-0.7265797697497599
from,now,8,2384,1518,1026,407,-0.7270972002358583
is,itself,2,9246,98,3024,31,-0.7286213159913443
itself,not,2,98,9248,31,2665,-0.7288376023439236
a,than,38,17864,964,6199,309,-0.7289026953218771
into,was,10,896,5058,334,1221,-0.7289365057903812
but,from,28,5324,2384,1447,1026,-0.7291654633782799
been,you,56,1144,22200,237,5812,-0.7296368169384492
such,up,2,290,3128,66,971,-0.7297375573594705
so,where,18,5346,1528,1381,345,-0.7303018721300527
for,that,106,4638,10380,1908,2792,-0.7310903492491115
or,this,20,1784,5094,740,1491,-0.7315544593491223
didn,if,10,1158,3926,239,1112,-0.7320956985216189
such,there,2,290,3136,66,723,-0.7322918370301433
was,what,60,5058,5396,1221,1362,-0.7326498503384569
there,they,24,3136,3482,723,879,-0.7328664366137874
it,my,134,13838,4406,3385,1558,-0.732911206518042
most,you,12,246,22200,73,5812,-0.7331272144335483
for,his,14,4638,1374,1908,470,-0.7333174227622852
then,what,20,1688,5396,436,1362,-0.7338353831413303
not,to,358,9248,17658,2665,6325,-0.7354285915504949
at,be,32,2856,5112,966,1318,-0.7356421830543696
have,if,54,6276,3926,1410,1112,-0.7357352099117832
because,same,2,1482,616,301,150,-0.7361023017689812
just,or,18,4608,1784,1033,740,-0.7366455211834012
an,just,16,1586,4608,589,1033,-0.7367856451022544
down,from,6,1150,2384,373,1026,-0.737147531206374
it,or,54,13838,1784,3385,740,-0.7376577444174385
all,most,2,3720,246,1006,73,-0.7385180154526505
from,to,92,2384,17658,1026,6325,-0.7385454372522758
its,not,8,396,9248,133,2665,-0.7389900161055278
a,it,540,17864,13838,6199,3385,-0.7390021337044221
both,i,14,220,29146,61,7925,-0.7394979395643008
be,into,10,5112,896,1318,334,-0.7395560745064264
and,we,108,13086,3784,4516,943,-0.7405587073136809
do,some,14,4306,1492,1034,542,-0.7414348907918867
but,why,20,5324,1724,1447,400,-0.7415051213563264
his,so,16,1374,5346,470,1381,-0.7418514099798441
for,its,4,4638,396,1908,133,-0.742013109213217
the,were,56,22598,1138,7909,265,-0.7421473775704033
he,when,48,4914,4486,1219,1833,-0.7422140247624243
all,because,12,3720,1482,1006,301,-0.7425748636817369
it,where,46,13838,1528,3385,345,-0.7431020506993966
same,when,6,616,4486,150,1833,-0.7450589601401193
m,only,14,5098,1266,1179,366,-0.7460186197100286
too,your,8,1266,2914,401,984,-0.7463128033029304
it,on,228,13838,7608,3385,3281,-0.7476384547201607
him,she,12,1612,3440,416,866,-0.748405783942121
have,which,6,6276,442,1410,134,-0.7488932773908694
s,the,614,12568,22598,3320,7909,-0.749385707265233
aren,if,2,236,3926,58,1112,-0.7509157114715341
any,if,8,944,3926,265,1112,-0.7509157547660628
no,that,104,4642,10380,1539,2792,-0.7510006131981911
it,ma,4,13838,134,3385,34,-0.7515738899052873
no,what,54,4642,5396,1539,1362,-0.7521845253528322
doing,of,8,444,8360,91,3186,-0.7524514822753356
about,their,2,2222,418,657,140,-0.7533519342083176
it,through,10,13838,336,3385,130,-0.7545545353407317
can,no,48,4810,4642,1204,1539,-0.7550067065077728
than,you,46,964,22200,309,5812,-0.7551522333580132
for,to,176,4638,17658,1908,6325,-0.7553535094757816
about,just,22,2222,4608,657,1033,-0.7555244838431017
each,we,2,246,3784,73,943,-0.7555759974737848
re,to,144,3798,17658,830,6325,-0.7562155783477226
being,him,2,578,1612,162,416,-0.7565123230605463
on,re,62,7608,3798,3281,830,-0.7569058785757987
some,them,4,1492,1250,542,331,-0.7573319908076666
but,the,258,5324,22598,1447,7909,-0.7574920498079685
because,my,14,1482,4406,301,1558,-0.7576677652023921
other,they,8,1072,3482,303,879,-0.7580566756512653
when,your,28,4486,2914,1833,984,-0.7586489574039263
a,down,44,17864,1150,6199,373,-0.7587251482123778
into,up,6,896,3128,334,971,-0.7591847959239518
most,re,2,246,3798,73,830,-0.7592689584849628
each,re,2,246,3798,73,830,-0.7592689584849628
and,these,14,13086,500,4516,165,-0.7597037658210583
of,on,136,8360,7608,3186,3281,-0.7603691936073731
down,me,12,1150,4882,373,1331,-0.7607755827123344
over,was,12,1110,5058,337,1221,-0.7607898319383022
most,on,4,246,7608,73,3281,-0.7608475198152578
being,i,36,578,29146,162,7925,-0.7609826579697012
than,your,6,964,2914,309,984,-0.76146856261061
and,by,28,13086,1002,4516,419,-0.7617017726319709
their,when,4,418,4486,140,1833,-0.7627585272138182
about,re,18,2222,3798,657,830,-0.7628758670889897
a,me,186,17864,4882,6199,1331,-0.7629611400278483
there,when,30,3136,4486,723,1833,-0.7630774808938211
should,those,2,1922,488,681,161,-0.7631445263658604
about,and,62,2222,13086,657,4516,-0.7631815885972517
because,too,4,1482,1266,301,401,-0.7633257881546058
myself,we,2,248,3784,59,943,-0.7636732072922905
here,more,4,1366,1374,354,392,-0.7636838924983604
all,you,176,3720,22200,1006,5812,-0.7636972893214903
a,again,20,17864,526,6199,166,-0.7649664967546298
at,just,28,2856,4608,966,1033,-0.7653767813793062
being,me,6,578,4882,162,1331,-0.765979400793613
after,your,8,1292,2914,622,984,-0.7666418846806118
same,where,2,616,1528,150,345,-0.7666694640631362
myself,re,2,248,3798,59,830,-0.7673661683049952
i,that,642,29146,10380,7925,2792,-0.7679755838365123
his,his,4,1374,1374,470,470,-0.769523325001636
having,out,2,352,2682,85,718,-0.7696567700913918
some,too,4,1492,1266,542,401,-0.7700507628915235
here,on,22,1366,7608,354,3281,-0.7704099555547835
all,d,10,3720,1270,1006,313,-0.7705207918757626
these,we,4,500,3784,165,943,-0.7717054079758185
for,y,2,4638,204,1908,59,-0.7718660421996275
in,re,80,9966,3798,4293,830,-0.7719926039651513
no,y,2,4642,204,1539,59,-0.7727281111749995
before,of,8,454,8360,136,3186,-0.7747241176008093
me,of,86,4882,8360,1331,3186,-0.7750314293025942
are,out,24,4250,2682,1228,718,-0.7757932603915062
once,your,2,326,2914,89,984,-0.7758868984590647
that,they,76,10380,3482,2792,879,-0.7771197051029657
by,re,8,1002,3798,419,830,-0.7773963864641454
do,will,20,4306,2210,1034,697,-0.7776349628689948
are,into,8,4250,896,1228,334,-0.7780278883325679
a,isn,24,17864,640,6199,138,-0.7788119044924916
but,that,116,5324,10380,1447,2792,-0.778880914004213
for,is,90,4638,9246,1908,3024,-0.7790299206143015
be,some,16,5112,1492,1318,542,-0.7794848170794149
few,we,2,252,3784,63,943,-0.7796735478302241
this,ve,12,5094,1124,1491,276,-0.7804157962295872
over,she,8,1110,3440,337,866,-0.7807552580788099
so,them,14,5346,1250,1381,331,-0.7808001588118877
ain,who,2,682,1400,140,404,-0.7809647035291633
against,that,2,92,10380,26,2792,-0.7811322638428834
our,that,6,276,10380,94,2792,-0.7811323033506113
to,while,26,17658,704,6325,241,-0.7824808009298173
had,with,18,1676,5138,367,1943,-0.7830674641158207
about,after,6,2222,1292,657,622,-0.7832049354211588
me,more,14,4882,1374,1331,392,-0.7845891555248253
few,on,4,252,7608,63,3281,-0.7849450707862219
i,them,76,29146,1250,7925,331,-0.7850932194344371
just,your,28,4608,2914,1033,984,-0.7854814446026886
at,through,2,2856,336,966,130,-0.7859960132537818
as,they,14,1930,3482,713,879,-0.7864348340035509
should,these,2,1922,500,681,165,-0.7874372177117951
do,doesn,16,4306,1786,1034,599,-0.7877644795674151
i,will,134,29146,2210,7925,697,-0.7878357246605385
more,who,4,1374,1400,392,404,-0.7882693673524732
am,out,6,1076,2682,246,718,-0.7884190853557987
and,has,36,13086,1324,4516,431,-0.7890468000517972
but,me,54,5324,4882,1447,1331,-0.7891611515894367
just,their,4,4608,418,1033,140,-0.789591013834492
on,only,20,7608,1266,3281,366,-0.7896956973020188
is,on,146,9246,7608,3024,3281,-0.7901500561426048
t,that,356,16538,10380,3547,2792,-0.7909762377097785
be,this,54,5112,5094,1318,1491,-0.7910353727148586
t,who,48,16538,1400,3547,404,-0.7912973143827473
are,before,4,4250,454,1228,136,-0.7913318388506555
does,who,6,2068,1400,769,404,-0.7916600319705198
any,be,10,944,5112,265,1318,-0.7917418271463593
just,my,42,4608,4406,1033,1558,-0.7934568784989727
down,not,22,1150,9248,373,2665,-0.793492123363327
all,until,2,3720,260,1006,88,-0.7938681077232408
re,where,12,3798,1528,830,345,-0.7938929712234878
more,while,2,1374,704,392,241,-0.793967358375953
his,while,2,1374,704,470,241,-0.793967358375953
just,wouldn,4,4608,420,1033,81,-0.7943642924689763
on,who,22,7608,1400,3281,404,-0.794995430915697
too,you,58,1266,22200,401,5812,-0.7958769278448091
on,or,28,7608,1784,3281,740,-0.7962191727989727
not,that,198,9248,10380,2665,2792,-0.7963864862267495
it,what,154,13838,5396,3385,1362,-0.7964890940887381
no,their,4,4642,418,1539,140,-0.7969423981113811
and,than,26,13086,964,4516,309,-0.7971477572944917
then,very,4,1688,1150,436,540,-0.79737727525473
just,then,16,4608,1688,1033,436,-0.7991149176681429
so,this,56,5346,5094,1381,1491,-0.7994256292497294
i,not,554,29146,9248,7925,2665,-0.799925634936714
again,you,24,526,22200,166,5812,-0.7999497151294136
a,been,42,17864,1144,6199,237,-0.8000141142053069
as,you,88,1930,22200,713,5812,-0.8006408038077656
he,or,18,4914,1784,1219,740,-0.800939871526717
were,with,12,1138,5138,265,1943,-0.8013949024193364
no,wouldn,4,4642,420,1539,81,-0.8017156767467312
for,not,88,4638,9248,1908,2665,-0.8017190627748969
has,will,6,1324,2210,431,697,-0.8022558115735885
not,only,24,9248,1266,2665,366,-0.8025811281368558
couldn,that,4,188,10380,41,2792,-0.8026384981621492
down,this,12,1150,5094,373,1491,-0.8032839869445006
as,now,6,1930,1518,713,407,-0.8035195203987121
had,your,10,1676,2914,367,984,-0.8037169326227576
both,you,10,220,22200,61,5812,-0.8037447790380389
down,m,12,1150,5098,373,1179,-0.8040689163347567
didn,then,4,1158,1688,239,436,-0.8043097118602613
my,o,2,4406,222,1558,74,-0.8051074381227399
no,too,12,4642,1266,1539,401,-0.8064662995603812
did,while,2,1392,704,347,241,-0.8069827258490226
at,more,8,2856,1374,966,392,-0.8080720093094244
doing,will,2,444,2210,91,697,-0.8082798856774077
but,just,50,5324,4608,1447,1033,-0.8083611439338403
being,this,6,578,5094,162,1491,-0.8084878046751268
all,between,2,3720,264,1006,91,-0.8091355791052266
about,which,2,2222,442,657,134,-0.8091803809668112
just,some,14,4608,1492,1033,542,-0.8092194147556884
a,both,8,17864,220,6199,61,-0.8095835529216118
in,no,94,9966,4642,4293,1539,-0.8113951520085987
that,were,24,10380,1138,2792,265,-0.8114647058906233
t,them,42,16538,1250,3547,331,-0.8115000212973172
it,should,54,13838,1922,3385,681,-0.812166020668699
for,m,48,4638,5098,1908,1179,-0.8122958592059234
up,we,24,3128,3784,971,943,-0.8134869663132629
both,when,2,220,4486,61,1833,-0.8140517898855381
re,until,2,3798,260,830,88,-0.8146190508133152
as,just,18,1930,4608,713,1033,-0.8153074895025167
own,up,2,316,3128,79,971,-0.8155988436302655
into,to,32,896,17658,334,6325,-0.8160034937211732
be,they,36,5112,3482,1318,879,-0.8160439444371793
her,those,2,2028,488,560,161,-0.8168282988829543
has,when,12,1324,4486,431,1833,-0.8170775615131318
from,in,48,2384,9966,1026,4293,-0.81712336347124
too,up,8,1266,3128,401,971,-0.8171799173265383
isn,no,6,640,4642,138,1539,-0.8174640435063733
for,should,18,4638,1922,1908,681,-0.8176431125610343
a,doing,16,17864,444,6199,91,-0.8186333959699481
have,yourself,2,6276,158,1410,45,-0.8187906751039353
about,doesn,8,2222,1786,657,599,-0.8193099445675515
an,up,10,1586,3128,589,971,-0.8193891685333807
herself,t,2,60,16538,13,3547,-0.8194681326956127
about,he,22,2222,4914,657,1219,-0.8198188342577906
more,was,14,1374,5058,392,1221,-0.8200053315538732
have,only,16,6276,1266,1410,366,-0.8203717565643073
can,if,38,4810,3926,1204,1112,-0.8210973448830889
about,on,34,2222,7608,657,3281,-0.8216128161013565
and,hasn,2,13086,76,4516,14,-0.8217391037981422
into,you,40,896,22200,334,5812,-0.8217632935541376
but,if,42,5324,3926,1447,1112,-0.8225417030448764
and,in,262,13086,9966,4516,4293,-0.8227430799374877
o,when,2,222,4486,74,1833,-0.8231016249691185
me,y,2,4882,204,1331,59,-0.8231377728120725
not,up,58,9248,3128,2665,971,-0.8247234498093174
by,in,20,1002,9966,419,4293,-0.8258103506828005
after,for,12,1292,4638,622,1908,-0.8259333120230938
off,or,4,1120,1784,355,740,-0.8262576554696497
if,so,42,3926,5346,1112,1381,-0.8266654202193275
about,wasn,2,2222,450,657,82,-0.8271180807882345
before,my,4,454,4406,136,1558,-0.827380103417354
out,some,8,2682,1492,718,542,-0.8276040574373734
it,more,38,13838,1374,3385,392,-0.827923789770706
in,will,44,9966,2210,4293,697,-0.8283475065317529
from,not,44,2384,9248,1026,2665,-0.8293627522738014
from,we,18,2384,3784,1026,943,-0.8295549635088338
at,he,28,2856,4914,966,1219,-0.8296711318585293
before,will,2,454,2210,136,697,-0.8305525202135394
into,off,2,896,1120,334,355,-0.8307319049159184
me,so,52,4882,5346,1331,1381,-0.831025196592857
should,there,12,1922,3136,681,723,-0.8317730808191582
into,when,8,896,4486,334,1833,-0.8320703408338951
how,then,6,1786,1688,461,436,-0.8321287166763949
at,while,4,2856,704,966,241,-0.8325160575088204
an,you,70,1586,22200,589,5812,-0.8331774961355914
and,from,62,13086,2384,4516,1026,-0.8335536464712083
i,on,440,29146,7608,7925,3281,-0.8351086080207376
her,some,6,2028,1492,560,542,-0.8357734255011451
its,this,4,396,5094,133,1491,-0.8357932446074025
about,before,2,2222,454,657,136,-0.8359676956440301
wasn,when,4,450,4486,82,1833,-0.8365246756407129
such,they,2,290,3482,66,879,-0.8369505706652116
an,this,16,1586,5094,589,1491,-0.8370550976419231
only,that,26,1266,10380,366,2792,-0.8380119865265431
again,should,2,526,1922,166,681,-0.8381303295686918
not,with,94,9248,5138,2665,1943,-0.8381417548875847
be,its,4,5112,396,1318,133,-0.8393205850419345
from,m,24,2384,5098,1026,1179,-0.8399395474921677
both,just,2,220,4608,61,1033,-0.840884275898802
couldn,what,2,188,5396,41,1362,-0.8415627072963313
can,then,16,4810,1688,1204,436,-0.842018078134146
or,were,4,1784,1138,740,265,-0.8422013054883912
again,as,2,526,1930,166,713,-0.842284021741401
me,shouldn,2,4882,208,1331,46,-0.8425558577461857
all,he,36,3720,4914,1006,1219,-0.8426583283294635
be,from,24,5112,2384,1318,1026,-0.8426819586027066
have,your,36,6276,2914,1410,984,-0.84310592858805
any,do,8,944,4306,265,1034,-0.8433040567157747
all,here,10,3720,1366,1006,354,-0.8433906518428091
out,were,6,2682,1138,718,265,-0.844440958417931
about,more,6,2222,1374,657,392,-0.8447397228672228
out,re,20,2682,3798,718,830,-0.8456704453163684
can,that,98,4810,10380,1204,2792,-0.8459758097710596
here,some,4,1366,1492,354,542,-0.846075198465569
into,were,2,896,1138,334,265,-0.8466755545596439
once,up,2,326,3128,89,971,-0.8467540099266687
both,for,2,220,4638,61,1908,-0.8473735910335639
all,should,14,3720,1922,1006,681,-0.84839796814656
not,which,8,9248,442,2665,134,-0.8488856855703695
s,those,12,12568,488,3320,161,-0.8491726954704331
all,his,10,3720,1374,1006,470,-0.8492300844395991
doing,just,4,444,4608,91,1033,-0.849934142288748
it,o,6,13838,222,3385,74,-0.8509463717195145
been,into,2,1144,896,237,334,-0.8519341115672427
of,what,88,8360,5396,3186,1362,-0.8521448773988528
him,t,52,1612,16538,416,3547,-0.8522580142512955
but,is,96,5324,9246,1447,3024,-0.8524330611844587
having,your,2,352,2914,85,984,-0.85262068897381
while,your,4,704,2914,241,984,-0.852620720331306
being,but,6,578,5324,162,1447,-0.8526493279493836
no,which,4,4642,442,1539,134,-0.8527708463266961
it,than,26,13838,964,3385,309,-0.853023231717649
is,o,4,9246,222,3024,74,-0.8531840638254413
been,s,28,1144,12568,237,3320,-0.8538456071117814
more,when,12,1374,4486,392,1833,-0.8541462975056108
who,with,14,1400,5138,404,1943,-0.8544441245820094
all,will,16,3720,2210,1006,697,-0.8544927815844424
a,only,44,17864,1266,6199,366,-0.8548255293460095
of,same,10,8360,616,3186,150,-0.8567303339325004
down,into,2,1150,896,373,334,-0.8571651607414925
into,very,2,896,1150,334,540,-0.8571651607414925
about,for,20,2222,4638,657,1908,-0.8573239780631978
each,s,6,246,12568,73,3320,-0.857335995557195
who,will,6,1400,2210,404,697,-0.8580705897931704
very,when,10,1150,4486,540,1833,-0.8585036007412378
about,of,36,2222,8360,657,3186,-0.8587125042178251
into,that,18,896,10380,334,2792,-0.86005957468744
as,other,4,1930,1072,713,303,-0.861117000750663
ain,now,2,682,1518,140,407,-0.861886141989815
it,to,472,13838,17658,3385,6325,-0.8619937115626473
do,than,8,4306,964,1034,309,-0.8642691849368507
has,there,8,1324,3136,431,723,-0.8645293303662535
am,as,4,1076,1930,246,713,-0.8648413997557595
for,off,10,4638,1120,1908,355,-0.865392146344799
but,here,14,5324,1366,1447,354,-0.8654196508820328
myself,s,6,248,12568,59,3320,-0.865433205665132
into,they,6,896,3482,334,879,-0.8663978128529718
at,m,28,2856,5098,966,1179,-0.8664311635905375
of,off,18,8360,1120,3186,355,-0.8667806753260902
be,that,102,5112,10380,1318,2792,-0.8668641081458531
did,when,12,1392,4486,347,1833,-0.8671616655174009
all,who,10,3720,1400,1006,404,-0.8679761270869771
in,very,22,9966,1150,4293,540,-0.8682641109687117
are,if,32,4250,3926,1228,1112,-0.8691694998831546
more,now,4,1374,1518,392,407,-0.8691908077730731
all,when,32,3720,4486,1006,1833,-0.8693145254752163
that,your,58,10380,2914,2792,984,-0.8693299006348992
here,where,4,1366,1528,354,345,-0.8699173868757589
