w1,w2,co_count,deg_w1,deg_w2,freq_w1,freq_w2,pmi
be,herself,6,23252,554,6377,125,-1.0049870854824516
during,off,2,1812,2370,585,639,-1.0051198132245212
down,own,6,3534,3648,895,772,-1.0057959739490234
am,no,4,1088,7902,237,2139,-1.0061086348110662
because,such,8,3780,4552,883,1303,-1.0067951825758048
the,why,174,206566,1812,69971,404,-1.0069419596079365
i,into,48,18948,5452,5164,1791,-1.0074259577354217
that,to,1482,38276,83344,10594,26158,-1.007597962868668
been,from,66,10954,12970,2472,4370,-1.0076350152447984
i,nor,6,18948,682,5164,195,-1.0081592916491795
both,the,252,2628,206566,730,69971,-1.0083600651982587
and,who,290,82488,7574,28853,2252,-1.0084393131348652
them,until,6,7502,1724,1788,461,-1.0090033515872223
again,if,10,2446,8814,577,2198,-1.0091563408914064
at,that,308,17364,38276,5372,10594,-1.0100684609000141
or,our,22,12198,3892,4206,1252,-1.0100987722685824
only,very,10,7276,2966,1748,796,-1.0101564415496103
himself,which,14,2454,12312,603,3561,-1.010182457658544
any,being,6,4762,2720,1344,712,-1.0104861559878462
and,as,964,82488,25234,28853,7253,-1.010699904733659
i,own,32,18948,3648,5164,772,-1.0110876189916032
about,so,24,6470,8016,1815,1985,-1.0115078818121765
above,will,4,1072,8066,296,2245,-1.0118353530776854
himself,if,10,2454,8814,603,2198,-1.0124216498217549
do,those,10,6412,3376,1363,850,-1.013223748571363
for,if,118,28988,8814,9489,2198,-1.0134847690999333
then,while,6,5290,2456,1380,680,-1.0135387836250382
on,then,52,21292,5290,6741,1380,-1.013852013111002
having,to,40,1040,83344,279,26158,-1.0142639476620094
had,themselves,10,19956,1086,5133,270,-1.0143920085675682
are,with,152,14886,22150,4394,7289,-1.015324226426945
have,off,16,14646,2370,3942,639,-1.0154145423629308
over,will,16,4304,8066,1236,2245,-1.0155598458850876
on,once,22,21292,2242,6741,499,-1.0156033439596241
down,while,4,3534,2456,895,680,-1.0156159778907698
can,our,12,6692,3892,1772,1252,-1.0158753360246227
and,what,302,82488,7954,28853,1908,-1.0168468361068632
it,themselves,18,36016,1086,8760,270,-1.017038800051607
further,then,2,822,5290,218,1380,-1.0176020106169492
be,over,46,23252,4304,6377,1236,-1.018240645437996
so,themselves,4,8016,1086,1985,270,-1.0185923593511443
so,there,46,8016,12496,1985,2728,-1.019152810173621
at,they,108,17364,13548,5372,3620,-1.019452880758857
or,them,42,12198,7502,4206,1788,-1.0197181054297806
further,him,4,822,10606,218,2619,-1.0200565881820671
a,can,208,67778,6692,23195,1772,-1.0205584396624587
for,was,494,28988,37186,9489,9815,-1.021224859540608
down,just,6,3534,3706,895,872,-1.0215700288503538
does,my,4,1968,4438,485,1318,-1.0218732164049722
did,some,12,4532,5784,1044,1618,-1.0222982164466918
their,too,12,8146,3218,2669,834,-1.0223264462202155
or,were,64,12198,11462,4206,3284,-1.0223722089236418
at,with,176,17364,22150,5372,7289,-1.0226986761724266
from,now,32,12970,5394,4370,1314,-1.0231363846568928
not,you,116,19830,12790,4610,3286,-1.023215442817897
do,nor,2,6412,682,1363,195,-1.0232442614822004
and,that,1444,82488,38276,28853,10594,-1.0232496564727898
all,during,10,12068,1812,3001,585,-1.0233494657205062
just,the,350,3706,206566,872,69971,-1.0235860260092935
or,over,24,12198,4304,4206,1236,-1.0237090555461918
any,before,8,4762,3676,1344,1016,-1.023997428066212
for,ourselves,4,28988,302,9489,66,-1.024205282739559
into,she,26,5452,10440,1791,2860,-1.0244766190332883
doing,her,4,858,10208,163,3036,-1.0246721401751218
it,our,64,36016,3892,8760,1252,-1.0249494373965968
his,who,74,21406,7574,6996,2252,-1.0252735661684882
against,is,34,2030,36712,627,10109,-1.0257250108446563
for,to,1102,28988,83344,9489,26158,-1.0259226622210342
have,our,26,14646,3892,3942,1252,-1.0259399476912796
just,when,14,3706,8284,872,2331,-1.026167785905585
me,than,14,4874,6302,1181,1790,-1.0266707130370616
be,himself,26,23252,2454,6377,603,-1.02696001884542
after,itself,2,3640,1206,1069,304,-1.0270914272849054
just,off,4,3706,2370,872,639,-1.0274946758783166
a,been,338,67778,10954,23195,2472,-1.0278425280410968
at,is,290,17364,36712,5372,10109,-1.0285679299498
both,can,8,2628,6692,730,1772,-1.0286403590916104
all,so,44,12068,8016,3001,1985,-1.0287533003860478
has,over,16,8174,4304,2437,1236,-1.0288605343409385
that,until,30,38276,1724,10594,461,-1.029218921801268
own,we,16,3648,9664,772,2652,-1.030944039707375
then,to,200,5290,83344,1380,26158,-1.031423577937951
between,were,12,2308,11462,730,3284,-1.0314579529850374
how,more,12,3092,8558,834,2215,-1.031724036923228
all,to,456,12068,83344,3001,26158,-1.0319872118174187
most,was,76,4510,37186,1159,9815,-1.0324422330697312
being,me,6,2720,4874,712,1181,-1.0337333620304912
to,will,304,83344,8066,26158,2245,-1.0345526945228973
from,nor,4,12970,682,4370,195,-1.0345649695623746
am,or,6,1088,12198,237,4206,-1.0347996787779363
each,over,6,3084,4304,877,1236,-1.0349588050230827
up,while,8,7212,2456,1890,680,-1.0357847907206281
as,your,32,25234,2808,7253,923,-1.0358749391683728
again,why,2,2446,1812,577,404,-1.0366838908739036
for,what,104,28988,7954,9489,1908,-1.0371120741547455
my,these,10,4438,4996,1318,1573,-1.0372023531880765
in,nor,20,65080,682,21337,195,-1.0381054424205576
above,for,14,1072,28988,296,9489,-1.038296728162196
no,of,382,7902,107304,2139,36412,-1.0383072897950445
it,my,72,36016,4438,8760,1318,-1.0384470627491704
have,only,48,14646,7276,3942,1748,-1.0384935799514994
above,when,4,1072,8284,296,2331,-1.0385035982801827
against,was,34,2030,37186,627,9815,-1.0385536800043589
herself,so,2,554,8016,125,1985,-1.0386475978224203
as,to,946,25234,83344,7253,26158,-1.03987242306096
during,himself,2,1812,2454,585,603,-1.039949199443369
himself,its,6,2454,5436,603,1858,-1.0399493688085022
against,been,10,2030,10954,627,2472,-1.0401014157489317
after,more,14,3640,8558,1069,2215,-1.040738913861346
them,very,10,7502,2966,1788,796,-1.040744831691277
during,while,2,1812,2456,585,680,-1.0407638633264393
then,who,18,5290,7574,1380,2252,-1.0411138693496842
itself,with,12,1206,22150,304,7289,-1.0411859827797632
have,own,24,14646,3648,3942,772,-1.0412385614589863
just,up,12,3706,7212,872,1890,-1.0417388211750855
had,while,22,19956,2456,5133,680,-1.041967463946192
ourselves,the,28,302,206566,66,69971,-1.0420332641187982
for,out,114,28988,8762,9489,2097,-1.0420537679236748
again,own,4,2446,3648,577,772,-1.0432847012435797
ours,was,2,120,37186,27,9815,-1.0434674552038352
they,very,18,13548,2966,3620,796,-1.0440274726262917
any,them,16,4762,7502,1344,1788,-1.0441947257965924
only,through,10,7276,3070,1748,971,-1.0446197584634755
both,other,8,2628,6800,730,1702,-1.0446501875913299
itself,just,2,1206,3706,304,872,-1.0450608709938534
from,until,10,12970,1724,4370,461,-1.0456471067499566
all,just,20,12068,3706,3001,872,-1.0457242302627652
before,me,8,3676,4874,1016,1181,-1.04724463439381
t,which,2,364,12312,77,3561,-1.0477716296427915
out,through,12,8762,3070,2097,971,-1.048141138814189
had,out,78,19956,8762,5133,2097,-1.0481912862991578
and,had,734,82488,19956,28853,5133,-1.0486197290459518
it,once,36,36016,2242,8760,499,-1.0487587363183208
both,where,4,2628,3414,730,937,-1.0487593163832325
through,to,114,3070,83344,971,26158,-1.049401809869072
between,our,4,2308,3892,730,1252,-1.049956104275896
about,there,36,6470,12496,1815,2728,-1.0500118291045373
against,this,16,2030,17712,627,5145,-1.0506354949812111
as,but,184,25234,16396,7253,4381,-1.0512400139018456
themselves,when,4,1086,8284,270,2331,-1.0514787562467545
any,because,8,4762,3780,1344,883,-1.0518962322335488
or,this,96,12198,17712,4206,5145,-1.052112263186595
so,your,10,8016,2808,1985,923,-1.0522729665037684
her,you,58,10208,12790,3036,3286,-1.0523384029690566
our,some,10,3892,5784,1252,1618,-1.0523795851749917
than,with,62,6302,22150,1790,7289,-1.0525162266716228
he,with,344,34986,22150,9548,7289,-1.0530898992397857
just,own,6,3706,3648,872,772,-1.0533187256912822
o,of,4,84,107304,26,36412,-1.0533790385323063
is,while,40,36712,2456,10109,680,-1.0537043006077624
my,or,24,4438,12198,1318,4206,-1.0543680568419103
having,in,30,1040,65080,279,21337,-1.054586676912425
for,they,174,28988,13548,9489,3620,-1.0550116641856047
has,when,30,8174,8284,2437,2331,-1.055033010079658
at,having,8,17364,1040,5372,279,-1.05512428501743
all,is,196,12068,36712,3001,10109,-1.0564924166847818
in,who,218,65080,7574,21337,2252,-1.0567896268308876
before,with,36,3676,22150,1016,7289,-1.0570898284251045
itself,them,4,1206,7502,304,1788,-1.0571303407794697
it,this,282,36016,17712,8760,5145,-1.0572446675154255
any,had,42,4762,19956,1344,5133,-1.0574740477092113
myself,only,2,622,7276,129,1748,-1.0575647175215104
himself,the,224,2454,206566,603,69971,-1.0576393462118432
more,then,20,8558,5290,2215,1380,-1.0578985448005145
against,can,6,2030,6692,627,1772,-1.058135101574804
have,her,66,14646,10208,3942,3036,-1.0586303175801017
an,this,82,10488,17712,3740,5145,-1.0587009490457366
as,been,122,25234,10954,7253,2472,-1.0588220090680651
am,there,6,1088,12496,237,2728,-1.0589362668912023
has,up,26,8174,7212,2437,1890,-1.0595542128536453
they,to,498,13548,83344,3620,26158,-1.059561558044132
as,in,724,25234,65080,7253,21337,-1.0599642609028068
is,whom,10,36712,618,10109,146,-1.0601977913491942
the,very,270,206566,2966,69971,796,-1.0603583368829377
be,but,168,23252,16396,6377,4381,-1.0604106501615984
doing,then,2,858,5290,163,1380,-1.060465709089304
but,in,470,16396,65080,4381,21337,-1.0608680693370633
but,herself,4,16396,554,4381,125,-1.0610984009516786
her,some,26,10208,5784,3036,1618,-1.0611167338130292
on,where,32,21292,3414,6741,937,-1.0614262009621263
by,more,58,15406,8558,5306,2215,-1.062126622655193
can,its,16,6692,5436,1772,1858,-1.0623136051752782
has,same,12,8174,3338,2437,686,-1.0623695978807308
or,she,56,12198,10440,4206,2860,-1.0625109665513384
into,same,8,5452,3338,1791,686,-1.062858813237226
just,while,4,3706,2456,872,680,-1.0631387285539167
it,its,86,36016,5436,8760,1858,-1.0636055583576927
over,then,10,4304,5290,1236,1380,-1.0637240044149778
some,than,16,5784,6302,1618,1790,-1.0643198539193222
once,or,12,2242,12198,499,4206,-1.0646797159710035
the,whom,56,206566,618,69971,146,-1.0649475326129954
at,than,48,17364,6302,5372,1790,-1.0650111992775075
by,not,134,15406,19830,5306,4610,-1.065059262809933
at,where,26,17364,3414,5372,937,-1.0651332441217976
out,were,44,8762,11462,2097,3284,-1.066217840033211
do,do,18,6412,6412,1363,1363,-1.0669167631018288
her,once,10,10208,2242,3036,499,-1.0689009867976198
against,most,4,2030,4510,627,1159,-1.0689845365786244
d,for,2,158,28988,50,9489,-1.0695203467785992
and,you,460,82488,12790,28853,3286,-1.071036033341743
on,until,16,21292,1724,6741,461,-1.0713359131613254
where,will,12,3414,8066,937,2245,-1.071581708114861
being,those,4,2720,3376,712,850,-1.0719750468505207
doing,his,8,858,21406,163,6996,-1.0720245509216684
ours,that,2,120,38276,27,10594,-1.07235817282153
if,own,14,8814,3648,2198,772,-1.0724091522318848
before,there,20,3676,12496,1016,2728,-1.072447578329406
an,both,12,10488,2628,3740,730,-1.0724942343547417
our,this,30,3892,17712,1252,5145,-1.0729142215326297
because,own,6,3780,3648,883,772,-1.0730896065652828
into,this,42,5452,17712,1791,5145,-1.0735013393429838
but,who,54,16396,7574,4381,2252,-1.073720756118945
once,which,12,2242,12312,499,3561,-1.0739821084242098
do,or,34,6412,12198,1363,4206,-1.0740287789292056
before,out,14,3676,8762,1016,2097,-1.0741381074519705
into,those,8,5452,3376,1791,850,-1.0741785643493
his,that,356,21406,38276,6996,10594,-1.0745096723149576
now,the,484,5394,206566,1314,69971,-1.0747683709996743
having,this,8,1040,17712,279,5145,-1.074967562874401
both,out,10,2628,8762,730,2097,-1.07500822539498
as,this,194,25234,17712,7253,5145,-1.0755225858809407
at,out,66,17364,8762,5372,2097,-1.0761146170962432
below,that,8,482,38276,145,10594,-1.076516376688429
have,than,40,14646,6302,3942,1790,-1.077100917045892
having,my,2,1040,4438,279,1318,-1.077223178115704
over,too,6,4304,3218,1236,834,-1.0774913959546584
over,we,18,4304,9664,1236,2652,-1.0785267574857609
be,what,80,23252,7954,6377,1908,-1.0789855356081204
during,that,30,1812,38276,585,10594,-1.0790029567260087
being,other,8,2720,6800,712,1702,-1.0790589661079066
he,this,268,34986,17712,9548,5145,-1.079149455129303
has,in,230,8174,65080,2437,21337,-1.0794424364553763
on,than,58,21292,6302,6741,1790,-1.079701519293779
by,most,30,15406,4510,5306,1159,-1.0808028786175516
at,it,270,17364,36016,5372,8760,-1.0808865008217752
both,if,10,2628,8814,730,2198,-1.0809254022648274
an,how,14,10488,3092,3740,834,-1.0809385906234394
no,which,42,7902,12312,2139,3561,-1.080966738020624
on,to,766,21292,83344,6741,26158,-1.081071946036364
both,then,6,2628,5290,730,1380,-1.0812278708512493
nor,other,2,682,6800,195,1702,-1.0819956308583147
more,of,396,8558,107304,2215,36412,-1.0820643131694638
because,himself,4,3780,2454,883,603,-1.0820949450519057
before,who,12,3676,7574,1016,2252,-1.0825859210190274
i,there,102,18948,12496,5164,2728,-1.0830802399197987
no,then,18,7902,5290,2139,1380,-1.0835084312194383
after,in,102,3640,65080,1069,21337,-1.0835742257591614
or,out,46,12198,8762,4206,2097,-1.0840008656126026
into,you,30,5452,12790,1791,3286,-1.084394810565357
at,too,24,17364,3218,5372,834,-1.086051374108979
over,who,14,4304,7574,1236,2252,-1.0861548656768654
in,so,224,65080,8016,21337,1985,-1.0863568526553156
below,we,2,482,9664,145,2652,-1.0863951154912355
did,each,6,4532,3084,1044,877,-1.0865773229885005
and,is,1300,82488,36712,28853,10109,-1.0865830415994975
all,how,16,12068,3092,3001,834,-1.0877327773576704
no,this,60,7902,17712,2139,5145,-1.0879597771896221
some,will,20,5784,8066,1618,2245,-1.0879669618392231
all,she,54,12068,10440,3001,2860,-1.0881639276772428
by,into,36,15406,5452,5306,1791,-1.08816668497348
for,under,26,28988,2096,9489,707,-1.08976223976457
in,no,220,65080,7902,21337,2139,-1.0900517057579744
do,her,28,6412,10208,1363,3036,-1.0900845126846672
no,when,28,7902,8284,2139,2331,-1.0901833868565305
he,your,42,34986,2808,9548,923,-1.0906969170650158
no,off,8,7902,2370,2139,639,-1.091510320340984
am,over,2,1088,4304,237,1236,-1.0916846098240616
not,through,26,19830,3070,4610,971,-1.091723026169638
any,does,4,4762,1968,1344,485,-1.0923371351479672
or,these,26,12198,4996,4206,1573,-1.0927591181659175
and,only,256,82488,7276,28853,1748,-1.0930027224926686
in,they,376,65080,13548,21337,3620,-1.0932131526683577
having,most,2,1040,4510,279,1159,-1.0933165049836384
have,once,14,14646,2242,3942,499,-1.0934242984893976
about,of,296,6470,107304,1815,36412,-1.0934286601646577
he,than,94,34986,6302,9548,1790,-1.0934663171154149
how,such,6,3092,4552,834,1303,-1.093571351362883
her,here,14,10208,3218,3036,750,-1.0938204883657265
down,was,56,3534,37186,895,9815,-1.093957100327821
other,we,28,6800,9664,1702,2652,-1.0940718046718978
most,this,34,4510,17712,1159,5145,-1.0951250696236607
once,under,2,2242,2096,499,707,-1.0951977291770547
she,than,28,10440,6302,2860,1790,-1.0952531770758571
between,their,8,2308,8146,730,2669,-1.0954128309483706
any,no,16,4762,7902,1344,2139,-1.0961409652509642
a,if,254,67778,8814,23195,2198,-1.096190835996888
he,you,190,34986,12790,9548,3286,-1.0975336022838689
further,were,4,822,11462,218,3284,-1.097673920306052
through,through,4,3070,3070,971,971,-1.0980067112788636
all,there,64,12068,12496,3001,2728,-1.0980289029920995
more,not,72,8558,19830,2215,4610,-1.0983424143760823
an,now,24,10488,5394,3740,1314,-1.0984111991446046
again,some,6,2446,5784,577,1618,-1.098736045709075
had,its,46,19956,5436,5133,1858,-1.0988780185489864
during,in,50,1812,65080,585,21337,-1.0989715542046725
are,my,28,14886,4438,4394,1318,-1.0993665496958687
that,under,34,38276,2096,10594,707,-1.09943937448532
did,there,24,4532,12496,1044,2728,-1.0994641642172684
this,you,96,17712,12790,5145,3286,-1.099503874770766
about,own,10,6470,3648,1815,772,-1.0997161154512125
down,so,12,3534,8016,895,1985,-1.0999093049050257
above,if,4,1072,8814,296,2198,-1.1005190169846326
in,it,992,65080,36016,21337,8760,-1.100803538843144
once,the,196,2242,206566,499,69971,-1.1008197168116214
now,out,20,5394,8762,1314,2097,-1.1009251944703906
because,them,12,3780,7502,883,1788,-1.100933047933896
most,under,4,4510,2096,1159,707,-1.1009795078595168
here,if,12,3218,8814,750,2198,-1.1011408016281667
his,how,28,21406,3092,6996,834,-1.1012309385176935
her,just,16,10208,3706,3036,872,-1.1014821795752638
on,she,94,21292,10440,6741,2860,-1.1016272900544941
each,through,4,3084,3070,877,971,-1.1025566050833635
any,what,16,4762,7954,1344,1908,-1.1027000199399617
being,or,14,2720,12198,712,4206,-1.1037925971887135
this,which,92,17712,12312,5145,3561,-1.10397426988531
an,should,16,10488,3618,3740,888,-1.1045104584947998
any,i,38,4762,18948,1344,5164,-1.105726039705015
into,or,28,5452,12198,1791,4206,-1.1059960688945258
more,these,18,8558,4996,2215,1573,-1.1060784032882538
of,who,342,107304,7574,36412,2252,-1.1065225986203435
an,did,20,10488,4532,3740,1044,-1.1066088699142418
each,each,4,3084,3084,877,877,-1.1071064988892139
by,from,84,15406,12970,5306,4370,-1.1075253172924953
out,themselves,4,8762,1086,2097,270,-1.107576998359953
any,these,10,4762,4996,1344,1573,-1.107666274847112
because,if,14,3780,8814,883,2198,-1.10795408898053
be,she,102,23252,10440,6377,2860,-1.1080089939903384
by,whom,4,15406,618,5306,146,-1.1081418098261813
my,too,6,4438,3218,1318,834,-1.1081503962591712
both,during,2,2628,1812,730,585,-1.1084529445808224
both,its,6,2628,5436,730,1858,-1.1084531200767496
over,this,32,4304,17712,1236,5145,-1.1089973597104086
itself,no,4,1206,7902,304,2139,-1.1090765776534368
in,to,2276,65080,83344,21337,26158,-1.109365188017555
is,on,328,36712,21292,10109,6741,-1.10936756255456
all,off,12,12068,2370,3001,639,-1.1094866629010598
it,which,186,36016,12312,8760,3561,-1.1097370842969128
any,so,16,4762,8016,1344,1985,-1.1104646173708541
does,only,6,1968,7276,485,1748,-1.1107855823507045
now,this,40,5394,17712,1314,5145,-1.1115962135288633
him,more,38,10606,8558,2619,2215,-1.1116463032479982
very,we,12,2966,9664,796,2652,-1.111661271318497
her,your,12,10208,2808,3036,923,-1.1116835991758152
be,further,8,23252,822,6377,218,-1.1118807384529015
below,not,4,482,19830,145,4610,-1.112036364767876
at,not,144,17364,19830,5372,4610,-1.1127278168707302
are,of,668,14886,107304,4394,36412,-1.1127450073525729
if,themselves,4,8814,1086,2198,270,-1.113494175005116
over,same,6,4304,3338,1236,686,-1.1141031710210367
all,any,24,12068,4762,3001,1344,-1.1141172971570257
once,to,78,2242,83344,499,26158,-1.1145821923345756
during,then,4,1812,5290,585,1380,-1.1149010404738615
at,we,70,17364,9664,5372,2652,-1.115257569175591
his,will,72,21406,8066,6996,2245,-1.1156089068008135
itself,what,4,1206,7954,304,1908,-1.1156356320260445
all,what,40,12068,7954,3001,1908,-1.1162988808970282
both,you,14,2628,12790,730,3286,-1.116775428979547
himself,was,38,2454,37186,603,9815,-1.1170115991486158
he,on,310,34986,21292,9548,6741,-1.117653177734911
being,down,4,2720,3534,712,895,-1.1177138410072962
for,he,422,28988,34986,9489,9548,-1.1177706975673238
did,him,20,4532,10606,1044,2619,-1.1177970020232157
about,can,18,6470,6692,1815,1772,-1.118663184487034
is,or,186,36712,12198,10109,4206,-1.11957508454912
between,she,10,2308,10440,730,2860,-1.12038686529132
do,most,12,6412,4510,1363,1159,-1.1205077744824152
from,that,206,12970,38276,4370,10594,-1.1205319750264324
that,then,84,38276,5290,10594,1380,-1.1207705887799233
in,of,2896,65080,107304,21337,36412,-1.1211435364036209
only,what,24,7276,7954,1748,1908,-1.121148435161615
both,is,40,2628,36712,730,10109,-1.121393390496915
own,then,8,3648,5290,772,1380,-1.1215017903126479
am,my,2,1088,4438,237,1318,-1.1223436074926874
when,with,76,8284,22150,2331,7289,-1.1223761729050161
does,himself,2,1968,2454,485,603,-1.1225357794427375
at,will,58,17364,8066,5372,2245,-1.1225598543436077
again,no,8,2446,7902,577,2139,-1.1230744014342442
but,from,88,16396,12970,4381,4370,-1.12328566060755
itself,so,4,1206,8016,304,1985,-1.1234002290850675
own,what,12,3648,7954,772,1908,-1.1238934051459197
an,out,38,10488,8762,3740,2097,-1.124015842307891
most,too,6,4510,3218,1159,834,-1.124243724572958
here,most,6,3218,4510,750,1159,-1.124243724572958
after,on,32,3640,21292,1069,6741,-1.1255252577110006
do,then,14,6412,5290,1363,1380,-1.1258781932174442
on,such,40,21292,4552,6741,1303,-1.1259647248873628
after,have,22,3640,14646,1069,3942,-1.1260545449337533
because,do,10,3780,6412,883,1363,-1.126256178419776
all,on,106,12068,21292,3001,6741,-1.1263957176264043
again,not,20,2446,19830,577,4610,-1.1268637598232292
further,this,6,822,17712,218,5145,-1.1274140143938045
again,to,84,2446,83344,577,26158,-1.1275599332398758
as,them,78,25234,7502,7253,1788,-1.127599189804271
now,than,14,5394,6302,1314,1790,-1.1280429806131766
through,with,28,3070,22150,971,7289,-1.1282566090717774
before,then,8,3676,5290,1016,1380,-1.1291479223502288
by,of,680,15406,107304,5306,36412,-1.1292762527198321
his,what,70,21406,7954,6996,1908,-1.1297970338403416
our,them,12,3892,7502,1252,1788,-1.13013220199941
more,where,12,8558,3414,2215,937,-1.1307905283689088
about,when,22,6470,8284,1815,2331,-1.1314056546305458
from,most,24,12970,4510,4370,1159,-1.131828379449812
did,over,8,4532,4304,1044,1236,-1.1322126379146358
some,this,42,5784,17712,1618,5145,-1.132614309998045
down,when,12,3534,8284,895,2331,-1.1327957033905327
just,no,12,3706,7902,872,2139,-1.1331084058054615
some,those,8,5784,3376,1618,850,-1.1332915334454239
as,before,38,25234,3676,7253,1016,-1.1333774023911523
herself,if,2,554,8814,125,2198,-1.133549407308156
about,did,12,6470,4532,1815,1044,-1.1343788376048873
or,up,36,12198,7212,4206,1890,-1.1344454360912166
on,they,118,21292,13548,6741,3620,-1.1348318014229095
about,then,14,6470,5290,1815,1380,-1.1348830668197203
an,he,150,10488,34986,3740,9548,-1.1354905104186972
not,their,66,19830,8146,4610,2669,-1.1360142817890964
that,through,48,38276,3070,10594,971,-1.1362456876331366
most,themselves,2,4510,1086,1159,270,-1.1365970077646599
it,we,142,36016,9664,8760,2652,-1.1374899441371626
his,so,70,21406,8016,6996,1985,-1.1375616313692953
being,not,22,2720,19830,712,4610,-1.1377314253513466
against,we,8,2030,9664,627,2652,-1.1379479059544704
few,on,22,2534,21292,601,6741,-1.1380340997177287
after,now,8,3640,5394,1069,1314,-1.138775378048463
here,not,26,3218,19830,750,4610,-1.1388055126741379
as,has,84,25234,8174,7253,2437,-1.139279951584395
our,who,12,3892,7574,1252,2252,-1.1396838796182351
i,more,66,18948,8558,5164,2215,-1.13985623307264
but,to,556,16396,83344,4381,26158,-1.140191808574378
some,the,486,5784,206566,1618,69971,-1.1404529139240442
and,does,66,82488,1968,28853,485,-1.1409619568580047
her,him,44,10208,10606,3036,2619,-1.141348039384233
against,only,6,2030,7276,627,1748,-1.1418035754570082
being,why,2,2720,1812,712,404,-1.1428617198795203
there,when,42,12496,8284,2728,2331,-1.143010985743615
t,they,2,364,13548,77,3620,-1.1434361554889931
all,has,40,12068,8174,3001,2437,-1.1435823190804404
is,some,86,36712,5784,10109,1618,-1.1447979396074086
here,through,4,3218,3070,750,971,-1.1450891952361397
no,them,24,7902,7502,2139,1788,-1.1451777711157547
for,nor,8,28988,682,9489,195,-1.145660801574791
had,has,66,19956,8174,5133,2437,-1.1457795651348928
i,we,74,18948,9664,5164,2652,-1.1469870059441167
more,some,20,8558,5784,2215,1618,-1.1471757826216042
same,very,4,3338,2966,686,796,-1.147237653888057
be,i,178,23252,18948,6377,5164,-1.147252061736798
but,ourselves,2,16396,302,4381,66,-1.1475077724047984
our,were,18,3892,11462,1252,3284,-1.1485346728831511
not,them,60,19830,7502,4610,1788,-1.1489671031643778
each,here,4,3084,3218,877,750,-1.149639089054321
only,them,22,7276,7502,1748,1788,-1.1496545146915924
him,your,12,10606,2808,2619,923,-1.1499317504797626
his,if,76,21406,8814,6996,2198,-1.1502253557700681
again,against,2,2446,2030,577,627,-1.150288461342297
about,through,8,6470,3070,1815,971,-1.1503581414319441
at,doing,6,17364,858,5372,163,-1.1504344393312653
of,that,1654,107304,38276,36412,10594,-1.1504831997499314
because,both,4,3780,2628,883,730,-1.1505986949772171
only,where,10,7276,3414,1748,937,-1.150826818450621
this,your,20,17712,2808,5145,923,-1.1519286418412
are,before,22,14886,3676,4394,1016,-1.15214998077898
my,once,4,4438,2242,1318,499,-1.152223733782776
here,how,4,3218,3092,750,834,-1.1522297639173984
how,too,4,3092,3218,834,834,-1.1522297639173984
but,same,22,16396,3338,4381,686,-1.152312830227717
had,had,160,19956,19956,5133,5133,-1.1528319615443596
her,where,14,10208,3414,3036,937,-1.1529450630883833
i,some,44,18948,5784,5164,1618,-1.1535503039156436
at,for,202,17364,28988,5372,9489,-1.153959428761204
whom,will,2,618,8066,146,2245,-1.1541895054660685
myself,so,2,622,8016,129,1985,-1.1544229886099644
does,few,2,1968,2534,485,601,-1.1546155110155762
of,what,342,107304,7954,36412,1908,-1.1554762158899339
be,most,42,23252,4510,6377,1159,-1.1559647523898504
all,such,22,12068,4552,3001,1303,-1.1560276204249842
my,those,6,4438,3376,1318,850,-1.1560819223987477
because,then,8,3780,5290,883,1380,-1.1570467266144537
down,in,92,3534,65080,895,21337,-1.1572051534839753
have,where,20,14646,3414,3942,937,-1.1572656646563824
ours,to,4,120,83344,27,26158,-1.1573646691068624
then,which,26,5290,12312,1380,3561,-1.159242163783239
be,until,16,23252,1724,6377,461,-1.1593956462716484
myself,will,2,622,8066,129,2245,-1.1606411399507746
having,we,4,1040,9664,279,2652,-1.1622799383470679
once,once,2,2242,2242,499,499,-1.162535278809539
on,through,26,21292,3070,6741,971,-1.162858498251839
have,how,18,14646,3092,3942,834,-1.163559683587438
below,she,2,482,10440,145,2860,-1.1636320468978723
but,while,16,16396,2456,4381,680,-1.1639287370483467
on,when,70,21292,8284,6741,2331,-1.165108189210655
down,more,12,3534,8558,895,2215,-1.1653362771763771
more,they,46,8558,13548,2215,3620,-1.1654101248449873
my,what,14,4438,7954,1318,1908,-1.165767483183813
and,having,34,82488,1040,28853,279,-1.1664590809793982
all,can,32,12068,6692,3001,1772,-1.166680264851929
any,he,66,4762,34986,1344,9548,-1.166907059447606
any,him,20,4762,10606,1344,2619,-1.167301406301524
has,whom,2,8174,618,2437,146,-1.1674901925199375
been,with,96,10954,22150,2472,7289,-1.16814006588556
because,can,10,3780,6692,883,1772,-1.1689977257308592
under,we,8,2096,9664,707,2652,-1.169942878368244
them,those,10,7502,3376,1788,850,-1.1702221613383148
again,when,8,2446,8284,577,2331,-1.1702844515048945
me,only,14,4874,7276,1181,1748,-1.1703849276662004
of,themselves,46,107304,1086,36412,270,-1.170471820979475
just,which,18,3706,12312,872,3561,-1.1711018165206564
so,this,56,8016,17712,1985,5145,-1.1712763000315507
before,when,12,3676,8284,1016,2331,-1.1721905331715334
and,have,476,82488,14646,28853,3942,-1.1723483136248323
are,through,18,14886,3070,4394,971,-1.172673027636484
me,were,22,4874,11462,1181,3284,-1.1728557734490854
been,if,38,10954,8814,2472,2198,-1.1734059589122334
why,your,2,1812,2808,404,923,-1.1747023218080488
