w1,w2,co_count,deg_w1,deg_w2,freq_w1,freq_w2,pmi
before,is,176,13954,70450,3449,16435,-0.9889749479952512
against,for,122,9008,75676,2317,19527,-0.9893425917761034
how,s,56,10288,30422,2716,9896,-0.9895819909263924
there,they,270,29252,51588,6380,13104,-0.9896045774634189
about,ma,2,9840,1136,2595,237,-0.9896107047348359
an,between,8,15522,2882,4897,767,-0.9900906717050438
had,this,258,43836,32912,10317,8915,-0.9901226471146649
its,which,26,4224,34432,1291,8775,-0.9904618292777786
that,ve,30,116466,1442,28798,315,-0.9912225051512903
below,to,16,530,169078,137,48057,-0.9916825771365041
couldn,what,2,468,23940,89,5792,-0.9919053895519908
between,here,4,2882,7778,767,1782,-0.9922785519350735
not,off,80,73334,6116,17373,1576,-0.9926954921842732
by,if,122,29648,23076,8512,5245,-0.9929562370694031
above,my,14,2322,33814,551,10511,-0.9930358847357202
in,just,134,118502,6342,33580,1332,-0.9930737110595079
from,yours,4,31428,714,9076,153,-0.993321717094446
not,then,250,73334,19128,17373,5091,-0.9935061621979563
had,more,140,43836,17920,10317,4062,-0.9935198797788761
of,very,670,241756,15552,71267,4009,-0.9936299930189657
these,up,36,10478,19288,2850,5023,-0.994031493641009
each,if,14,3406,23076,810,5245,-0.9940637821239062
again,our,14,9052,8686,2122,2714,-0.9944303453525604
out,yourself,6,25190,1338,5771,291,-0.994652871229241
all,on,310,57250,30418,13725,8596,-0.9946793857674684
the,these,830,444994,10478,133583,2850,-0.9947024241326735
ma,over,2,1136,9892,237,2559,-0.9948813412999793
down,over,20,11360,9892,2819,2559,-0.9948819305151823
in,now,408,118502,19350,33580,4677,-0.9951445865171905
he,over,176,100006,9892,25857,2559,-0.9952620379533315
here,than,16,7778,11564,1782,2908,-0.9953967623730592
that,why,112,116466,5406,28798,1272,-0.9953994563672355
other,over,20,11368,9892,2451,2559,-0.9955859079899453
our,will,50,8686,32366,2714,7368,-0.9955874981663797
before,now,48,13954,19350,3449,4677,-0.9960470933732063
a,that,2266,109480,116466,33960,28798,-0.9963593335086035
but,from,314,56250,31428,13944,9076,-0.9969017729003529
only,where,14,11114,7092,2506,1853,-0.996905046402642
such,that,208,10066,116466,2560,28798,-0.9980142138486704
for,whom,78,75676,5810,19527,1424,-0.9981223031651679
have,over,74,42174,9892,10116,2559,-0.9982546627331057
if,once,18,23076,4402,5245,931,-0.9992697752586203
below,her,4,530,42622,137,11552,-0.9999870966047238
nor,of,260,6074,241756,1801,71267,-1.0000541901954936
and,too,344,326110,5958,95442,1485,-1.000117447450276
that,with,1264,116466,61360,28798,17599,-1.0011104728149414
her,that,878,42622,116466,11552,28798,-1.0011128482656846
it,shouldn,2,99208,114,22303,18,-1.001303494495752
now,up,66,19350,19288,4677,5023,-1.0013103050001402
over,your,30,9892,17160,2559,5121,-1.0018995248175548
for,very,208,75676,15552,19527,4009,-1.0019017375054635
ma,some,2,1136,9970,237,2756,-1.0027355726094613
off,through,6,6116,5556,1576,1589,-1.0028165310763595
between,who,8,2882,15726,767,4262,-1.003147691590746
are,on,156,29080,30418,6854,8596,-1.0040186820131844
all,herself,44,57250,4360,13725,971,-1.0044995425369503
at,to,1000,33570,169078,9174,48057,-1.005027184186581
above,not,30,2322,73334,551,17373,-1.0050453128464223
or,she,134,20822,36550,6325,9078,-1.0056410030500826
too,your,18,5958,17160,1485,5121,-1.0057336238368357
been,with,178,16478,61360,3410,17599,-1.0057902638428906
if,is,286,23076,70450,5245,16435,-1.006494045895659
both,more,14,4442,17920,1072,4062,-1.006754215815255
my,your,102,33814,17160,10511,5121,-1.0072726923460311
now,under,14,19350,4116,4677,1126,-1.0073063202138988
s,under,22,30422,4116,9896,1126,-1.0077948421236975
how,some,18,10288,9970,2716,2756,-1.0089764268182546
too,which,36,5958,34432,1485,8775,-1.0089917502893813
had,haven,2,43836,260,10317,47,-1.0090234155824633
most,on,30,5622,30418,1523,8596,-1.0093140918452423
he,shouldn,2,100006,114,25857,18,-1.009315019438029
i,these,218,118642,10478,30265,2850,-1.009682814132713
her,yourself,10,42622,1338,11552,291,-1.0097507951219105
am,further,2,14552,784,2987,181,-1.0100238481533257
had,over,76,43836,9892,10317,2559,-1.0102378961768212
here,once,6,7778,4402,1782,931,-1.010388035997128
again,for,120,9052,75676,2122,19527,-1.010744549786668
is,then,236,70450,19128,16435,5091,-1.011014164460241
herself,these,8,4360,10478,971,2850,-1.0110976780369252
he,to,2960,100006,169078,25857,48057,-1.0114352899173398
can,our,16,10524,8686,2327,2714,-1.0115715990061034
own,then,36,10754,19128,2221,5091,-1.011701539945543
down,until,4,11360,2012,2819,510,-1.0117224804467848
how,through,10,10288,5556,2716,1589,-1.0120608737334553
some,you,120,9970,68806,2756,16398,-1.0121692871950934
about,whom,10,9840,5810,2595,1424,-1.0122405632605085
through,under,4,5556,4116,1589,1126,-1.0122550576796374
after,were,54,10684,28896,2723,6871,-1.0122559080108238
other,until,4,11368,2012,2451,510,-1.0124264578156803
only,under,8,11114,4116,2506,1126,-1.0124351923931982
her,if,172,42622,23076,11552,5245,-1.0124586903713
are,with,312,29080,61360,6854,17599,-1.0125951242603142
i,nor,126,118642,6074,30265,1801,-1.012635511166803
because,under,6,8340,4116,1896,1126,-1.012974851176069
during,what,2,478,23940,119,5792,-1.0130478180660178
by,so,160,29648,30894,8512,7791,-1.0135723429141794
above,while,2,2322,4932,551,1222,-1.013815132715351
no,so,126,23356,30894,5846,7791,-1.0139234898404639
and,as,3322,326110,58358,95442,14528,-1.0142984167980857
because,being,10,8340,6870,1896,1652,-1.0144316037721965
for,so,408,75676,30894,19527,7791,-1.0145453884515725
myself,so,20,3712,30894,795,7791,-1.0151899720068298
all,was,788,57250,78924,13725,18715,-1.0152044215878375
before,while,12,13954,4932,3449,1222,-1.0153935372027878
can,herself,8,10524,4360,2327,971,-1.0154782198159593
or,up,70,20822,19288,6325,5023,-1.015787506535164
him,where,66,53404,7092,13012,1853,-1.0159877822167813
their,their,120,26252,26252,7806,7806,-1.016782105976228
by,out,130,29648,25190,8512,5771,-1.0170968058354488
be,ma,12,60720,1136,16115,237,-1.0176691996274139
am,when,64,14552,25286,2987,6330,-1.0178857265994044
all,had,436,57250,43836,13725,10317,-1.0190303002266836
few,on,16,3028,30418,664,8596,-1.0191375753848935
to,with,1802,169078,61360,48057,17599,-1.01925537164773
into,yourselves,2,13910,828,4098,229,-1.0195075433366039
than,were,58,11564,28896,2908,6871,-1.0199464745244833
a,ours,6,109480,316,33960,65,-1.0207586346359157
am,just,16,14552,6342,2987,1332,-1.0211233185985242
now,their,88,19350,26252,4677,7806,-1.0218872730826807
at,they,300,33570,51588,9174,13104,-1.0219289257903947
myself,very,10,3712,15552,795,4009,-1.0219643432439711
after,ll,6,10684,3242,2723,678,-1.0219675342691212
of,yourself,56,241756,1338,71267,291,-1.0225427068537938
themselves,there,16,3160,29252,778,6380,-1.0227206761994236
i,up,396,118642,19288,30265,5023,-1.022968988257998
this,when,144,32912,25286,8915,6330,-1.023064413568621
so,these,56,30894,10478,7791,2850,-1.0232776033627033
more,this,102,17920,32912,4062,8915,-1.0235714207085647
just,the,488,6342,444994,1332,133583,-1.0237290730497886
wasn,which,2,336,34432,58,8775,-1.0239839058446625
most,under,4,5622,4116,1523,1126,-1.0240641030560487
above,some,4,2322,9970,551,2756,-1.0245042797672625
from,that,632,31428,116466,9076,28798,-1.025198710561044
some,whom,10,9970,5810,2756,1424,-1.025365435185633
his,so,372,69774,30894,21402,7791,-1.0257190865607573
because,because,12,8340,8340,1896,1896,-1.0260091784626744
d,why,8,8578,5406,2596,1272,-1.0260580322359112
i,or,426,118642,20822,30265,6325,-1.0264708326473047
and,being,386,326110,6870,95442,1652,-1.027350987664247
having,with,30,2838,61360,728,17599,-1.027449816253946
to,ve,42,169078,1442,48057,315,-1.027511042310666
for,what,312,75676,23940,19527,5792,-1.0277980838534966
my,no,136,33814,23356,10511,5846,-1.027863439374443
here,more,24,7778,17920,1782,4062,-1.0279522639195429
our,yourself,2,8686,1338,2714,291,-1.0285301544506085
off,on,32,6116,30418,1576,8596,-1.028996388579739
about,where,12,9840,7092,2595,1853,-1.0293058447932435
how,that,206,10288,116466,2716,28798,-1.029490883725079
against,be,94,9008,60720,2317,16115,-1.029880914589572
both,who,12,4442,15726,1072,4262,-1.0303028644970422
after,herself,8,10684,4360,2723,971,-1.0305671504768574
each,what,14,3406,23940,810,5792,-1.0308213638770805
more,there,90,17920,29252,4062,6380,-1.0308451763605682
because,doing,2,8340,1398,1896,265,-1.0317475176211974
against,will,50,9008,32366,2317,7368,-1.0319880349022514
don,they,36,4070,51588,855,13104,-1.032202617732873
up,who,52,19288,15726,5023,4262,-1.0323442967287972
having,this,16,2838,32912,728,8915,-1.0331376123564469
its,now,14,4224,19350,1291,4677,-1.0332070472603698
at,had,252,33570,43836,9174,10317,-1.0334486223558284
above,such,4,2322,10066,551,2560,-1.0340871023694935
am,most,14,14552,5622,2987,1523,-1.0341479950311119
now,which,114,19350,34432,4677,8775,-1.034269830460061
nor,was,82,6074,78924,1801,18715,-1.034572973719448
he,on,520,100006,30418,25857,8596,-1.0352254150718367
once,what,18,4402,23940,931,5792,-1.0360273574602454
has,if,26,6598,23076,1653,5245,-1.0362526062071962
in,than,234,118502,11564,33580,2908,-1.0362950477229165
all,him,522,57250,53404,13725,13012,-1.0364352080966903
more,only,34,17920,11114,4062,2506,-1.0365519249407462
did,them,104,14214,42880,3121,10245,-1.0370315057163204
and,be,3376,326110,60720,95442,16115,-1.0378505313246582
at,doing,8,33570,1398,9174,265,-1.0380232519834351
more,these,32,17920,10478,4062,2850,-1.0382487903818758
me,too,38,37448,5958,9469,1485,-1.0388914698203966
at,out,144,33570,25190,9174,5771,-1.0390560990424926
d,him,78,8578,53404,2596,13012,-1.0391670983049255
that,won,28,116466,1412,28798,264,-1.0391914724459466
you,you,806,68806,68806,16398,16398,-1.039287663291074
o,than,12,6096,11564,2220,2908,-1.0394123874335974
about,is,118,9840,70450,2595,16435,-1.0394638201483768
by,just,32,29648,6342,8512,1332,-1.0396424074762083
her,just,46,42622,6342,11552,1332,-1.0397128089109053
now,with,202,19350,61360,4677,17599,-1.0399723790692923
from,not,392,31428,73334,9076,17373,-1.0402512272333828
her,theirs,2,42622,276,11552,59,-1.0406577927850502
all,do,214,57250,21988,13725,4707,-1.0407379777168706
from,who,84,31428,15726,9076,4262,-1.0409873006251849
be,before,144,60720,13954,16115,3449,-1.0410155362804578
did,yourselves,2,14214,828,3121,229,-1.041126923790633
above,on,12,2322,30418,551,8596,-1.0413461665027375
few,here,4,3028,7778,664,1782,-1.0416963806484918
because,won,2,8340,1412,1896,264,-1.0417120092099934
most,these,10,5622,10478,1523,2850,-1.0421695725767177
be,who,162,60720,15726,16115,4262,-1.0427816897054032
her,not,530,42622,73334,11552,17373,-1.0433073979473626
did,whom,14,14214,5810,3121,1424,-1.0435400461062654
those,we,22,6466,20076,1668,5134,-1.0438297431382144
here,nor,8,7778,6074,1782,1801,-1.0446643989281998
o,out,26,6096,25190,2220,5771,-1.0447728255145075
any,himself,16,13128,7204,3357,1702,-1.0455844812378643
d,more,26,8578,17920,2596,4062,-1.0458111103779468
all,down,110,57250,11360,13725,2819,-1.045835184270055
ma,or,4,1136,20822,237,6325,-1.0460182489008838
being,which,40,6870,34432,1652,8775,-1.0460604895526509
because,having,4,8340,2838,1896,728,-1.0466576035412358
theirs,them,2,276,42880,59,10245,-1.0466927554447467
no,with,242,23356,61360,5846,17599,-1.0474638423357858
each,into,8,3406,13910,810,4098,-1.0474943844887397
my,too,34,33814,5958,10511,1485,-1.048038714494572
same,whom,6,6120,5810,1268,1424,-1.0481724798728322
have,most,40,42174,5622,10116,1523,-1.0484014086425713
during,it,8,478,99208,119,22303,-1.0484219059382178
o,when,26,6096,25286,2220,6330,-1.0485766179329763
by,once,22,29648,4402,8512,931,-1.0492006445114492
that,themselves,62,116466,3160,28798,778,-1.0498265122748602
did,her,102,14214,42622,3121,11552,-1.0504146263571745
itself,that,30,1530,116466,378,28798,-1.050459200214626
in,off,122,118502,6116,33580,1576,-1.0506065769150286
most,my,32,5622,33814,1523,10511,-1.05061595196563
no,now,76,23356,19350,5846,4677,-1.051602478410236
as,off,60,58358,6116,14528,1576,-1.051949662916466
once,why,4,4402,5406,931,1272,-1.0520632384081132
same,when,26,6120,25286,1268,6330,-1.0525058959630524
does,more,8,2658,17920,631,4062,-1.0528391636650845
has,when,28,6598,25286,1653,6330,-1.0536024037784446
if,not,284,23076,73334,5245,17373,-1.0536327286060632
from,while,26,31428,4932,9076,1222,-1.054136717119334
further,s,4,784,30422,181,9896,-1.054314579299515
from,what,126,31428,23940,9076,5792,-1.0557575043254255
only,own,20,11114,10754,2506,2221,-1.0565405185113748
for,ours,4,75676,316,19527,65,-1.0569428103956224
is,to,1992,70450,169078,16435,48057,-1.0571584530134448
s,to,860,30422,169078,9896,48057,-1.0573832935592515
only,with,114,11114,61360,2506,17599,-1.0575547782125714
or,when,88,20822,25286,6325,6330,-1.0577136796386437
over,who,26,9892,15726,2559,4262,-1.0577346596321422
him,t,106,53404,11876,13012,2256,-1.0577556061085236
but,each,32,56250,3406,13944,810,-1.0583981847155264
for,had,554,75676,43836,19527,10317,-1.0585412842144302
both,will,24,4442,32366,1072,7368,-1.0589488342609497
at,yours,4,33570,714,9174,153,-1.059255300499144
he,with,1024,100006,61360,25857,17599,-1.0593060409076234
from,so,162,31428,30894,9076,7791,-1.0594543685795976
too,until,2,5958,2012,1485,510,-1.059505753832447
his,is,820,69774,70450,21402,16435,-1.0596498505552066
such,too,10,10066,5958,2560,1485,-1.0601025404492936
do,where,26,21988,7092,4707,1853,-1.0601571545468877
me,or,130,37448,20822,9469,6325,-1.0602184697343278
myself,those,4,3712,6466,795,1668,-1.0606233001307643
ll,only,6,3242,11114,678,2506,-1.0614258090577442
him,nor,54,53404,6074,13012,1801,-1.0617084510053436
into,very,36,13910,15552,4098,4009,-1.0620677840247725
from,same,32,31428,6120,9076,1268,-1.0623148731402412
ma,that,22,1136,116466,237,28798,-1.0628596966314674
itself,who,4,1530,15726,378,4262,-1.0630779344363457
all,here,74,57250,7778,13725,1782,-1.063451273166981
above,very,6,2322,15552,551,4009,-1.0636479416144087
during,out,2,478,25190,119,5771,-1.0639441895830732
on,with,310,30418,61360,8596,17599,-1.0640099002260959
so,them,220,30894,42880,7791,10245,-1.0641294611023462
can,out,44,10524,25190,2327,5771,-1.0647052952738323
against,yourself,2,9008,1338,2317,291,-1.0649306784591444
because,than,16,8340,11564,1896,2908,-1.0651607397763412
d,she,52,8578,36550,2596,9078,-1.0654277341079925
but,or,194,56250,20822,13944,6325,-1.0667475016352457
on,too,30,30418,5958,8596,1485,-1.0673614722285545
more,will,96,17920,32366,4062,7368,-1.0674671975595182
most,she,34,5622,36550,1523,9078,-1.067797600549652
am,she,88,14552,36550,2987,9078,-1.0678623040252053
be,when,254,60720,25286,16115,6330,-1.0679792501757552
just,your,18,6342,17160,1332,5121,-1.0681929431056196
are,then,92,29080,19128,6854,5091,-1.068204797535082
as,at,324,58358,33570,14528,9174,-1.0682752505953423
himself,out,30,7204,25190,1702,5771,-1.068675597134237
against,so,46,9008,30894,2317,7791,-1.068823142130865
up,we,64,19288,20076,5023,5134,-1.0689146145818533
him,some,88,53404,9970,13012,2756,-1.0689189101066219
it,m,40,99208,2440,22303,532,-1.0691267138685725
off,t,12,6116,11876,1576,2256,-1.0693105880598943
some,was,130,9970,78924,2756,18715,-1.0693209937147983
out,ve,6,25190,1442,5771,315,-1.0695079391495113
before,nor,14,13954,6074,3449,1801,-1.0695156516381543
there,yourselves,4,29252,828,6380,229,-1.0697006270903486
again,yourself,2,9052,1338,2122,291,-1.0698033330923167
of,s,1214,241756,30422,71267,9896,-1.0702085177843732
is,isn,4,70450,344,16435,63,-1.0702844209104636
or,these,36,20822,10478,6325,2850,-1.0705584712412295
after,to,298,10684,169078,2723,48057,-1.0708034576538785
most,that,108,5622,116466,1523,28798,-1.0709451242177639
myself,of,148,3712,241756,795,71267,-1.0710769915706815
before,into,32,13954,13910,3449,4098,-1.0714277725512489
before,then,44,13954,19128,3449,5091,-1.0715192772937667
after,ma,2,10684,1136,2723,237,-1.0719022584144198
doing,our,2,1398,8686,265,2714,-1.0723968206161525
by,we,98,29648,20076,8512,5134,-1.07274175530243
her,what,168,42622,23940,11552,5792,-1.0727467710706962
below,you,6,530,68806,137,16398,-1.073442487458753
any,through,12,13128,5556,3357,1589,-1.0735085215225044
before,herself,10,13954,4360,3449,971,-1.074442539657308
having,them,20,2838,42880,728,10245,-1.074562260121541
both,had,32,4442,43836,1072,10317,-1.0746136841014984
no,which,132,23356,34432,5846,8775,-1.0758278485876505
by,while,24,29648,4932,8512,1222,-1.0758748740352286
but,under,38,56250,4116,13944,1126,-1.0758911698851517
himself,the,526,7204,444994,1702,133583,-1.0761855174873363
should,until,4,12118,2012,2550,510,-1.0763160058637664
there,you,330,29252,68806,6380,16398,-1.0769357458215196
have,nor,42,42174,6074,10116,1801,-1.0769411397309627
itself,what,6,1530,23940,378,5792,-1.0778482444694448
do,here,28,21988,7778,4707,1782,-1.0783810331811245
most,s,28,5622,30422,1523,9896,-1.0784384508215972
above,can,4,2322,10524,551,2327,-1.0785820491565046
after,was,138,10684,78924,2723,18715,-1.0787684708470162
from,here,40,31428,7778,9076,1782,-1.0789084692365498
it,or,338,99208,20822,22303,6325,-1.0789723832982336
because,do,30,8340,21988,1896,4707,-1.0791521455771849
nor,such,10,6074,10066,1801,2560,-1.0793850514072525
once,through,4,4402,5556,931,1589,-1.0794322105490208
do,same,22,21988,6120,4707,1268,-1.0798059373899425
most,what,22,5622,23940,1523,5792,-1.0799851634757125
on,until,10,30418,2012,8596,510,-1.0803680670478326
what,with,240,23940,61360,5792,17599,-1.0804594347140015
having,it,46,2838,99208,728,22303,-1.0804663152002518
no,who,60,23356,15726,5846,4262,-1.0806142254791553
her,until,14,42622,2012,11552,510,-1.081231883036989
and,yours,38,326110,714,95442,153,-1.0815657418459206
doing,had,10,1398,43836,265,10317,-1.0817023176788876
how,too,10,10288,5958,2716,1485,-1.081917298037337
an,themselves,8,15522,3160,4897,778,-1.0821781932379086
nor,should,12,6074,12118,1801,2550,-1.0825920594538598
as,here,74,58358,7778,14528,1782,-1.0826200835679651
into,re,2,13910,882,4098,201,-1.0826864220130907
by,yourselves,4,29648,828,8512,229,-1.083147346844329
he,more,292,100006,17920,25857,4062,-1.0831832913455774
m,such,4,2440,10066,532,2560,-1.0836562494680229
s,with,304,30422,61360,9896,17599,-1.0836859886058614
against,to,248,9008,169078,2317,48057,-1.0838339731828937
his,once,50,69774,4402,21402,931,-1.0840869043018866
themselves,very,8,3160,15552,778,4009,-1.0841090683542902
s,their,130,30422,26252,9896,7806,-1.0841632530540484
about,i,190,9840,118642,2595,30265,-1.0843316936601208
into,not,166,13910,73334,4098,17373,-1.0844340644320494
are,before,66,29080,13954,6854,3449,-1.0849516018998644
off,until,2,6116,2012,1576,510,-1.0856791783060435
his,re,10,69774,882,21402,201,-1.0859025005345229
same,until,2,6120,2012,1268,510,-1.086332986534199
all,have,392,57250,42174,13725,10116,-1.086759223138852
about,with,98,9840,61360,2595,17599,-1.0870358819869805
had,most,40,43836,5622,10317,1523,-1.0870528881316766
did,my,78,14214,33814,3121,10511,-1.0871829745601314
don,few,2,4070,3028,855,664,-1.0871869725029462
have,he,684,42174,100006,10116,25857,-1.0878656885588305
that,until,38,116466,2012,28798,510,-1.087931947760187
myself,some,6,3712,9970,795,2756,-1.0881812066215717
been,for,202,16478,75676,3410,19527,-1.0890090294781032
only,through,10,11114,5556,2506,1589,-1.0892882754836613
by,on,146,29648,30418,8512,8596,-1.0896120834263985
its,there,20,4224,29252,1291,6380,-1.0897876578978627
are,at,158,29080,33570,6854,9174,-1.0898779284879276
do,she,130,21988,36550,4707,9078,-1.090433081713442
these,we,34,10478,20076,2850,5134,-1.0912318341617033
had,their,186,43836,26252,10317,7806,-1.091240399665797
below,no,2,530,23356,137,5846,-1.091617273910306
itself,will,8,1530,32366,378,7368,-1.0917240168701352
by,by,142,29648,29648,8512,8512,-1.091751778349759
more,on,88,17920,30418,4062,8596,-1.092404622413811
she,with,362,36550,61360,9078,17599,-1.0925846341998438
but,should,110,56250,12118,13944,2550,-1.0928071198454863
against,were,42,9008,28896,2317,6871,-1.0929361040501195
himself,there,34,7204,29252,1702,6380,-1.0930133160688797
before,both,10,13954,4442,3449,1072,-1.093075206458902
be,them,420,60720,42880,16115,10245,-1.0932134418690653
is,its,48,70450,4224,16435,1291,-1.093274251647909
don,o,4,4070,6096,855,2220,-1.0937706178790365
such,while,8,10066,4932,2560,1222,-1.0942557858069617
had,these,74,43836,10478,10317,2850,-1.094457613290304
after,whom,10,10684,5810,2723,1424,-1.094532141479772
did,same,14,14214,6120,3121,1268,-1.0955215691191607
only,such,18,11114,10066,2506,2560,-1.0957866550620776
between,that,54,2882,116466,767,28798,-1.0958893169011261
o,same,6,6096,6120,2220,1268,-1.0962247216980807
again,being,10,9052,6870,2122,1652,-1.0963541092472093
them,while,34,42880,4932,10245,1222,-1.0965790433382034
all,into,128,57250,13910,13725,4098,-1.0967948802245238
below,is,6,530,70450,137,16435,-1.0970547726022255
over,such,16,9892,10066,2559,2560,-1.0970904558584642
all,now,178,57250,19350,13725,4677,-1.0971260104279912
himself,very,18,7204,15552,1702,4009,-1.0972433468258105
down,had,80,11360,43836,2819,10317,-1.0973166655036095
into,more,40,13910,17920,4098,4062,-1.0984354313300964
are,up,90,29080,19288,6854,5023,-1.098513614410498
himself,should,14,7204,12118,1702,2550,-1.0990604558514416
from,only,56,31428,11114,9076,2506,-1.0993425812792663
if,why,20,23076,5406,5245,1272,-1.0993597280013059
be,these,102,60720,10478,16115,2850,-1.0993676337903595
a,shouldn,2,109480,114,33960,18,-1.0998266866589494
in,ours,6,118502,316,33580,65,-1.0999465790343568
same,same,6,6120,6120,1268,1268,-1.1001539993842535
these,too,10,10478,5958,2850,1485,-1.1002169502511776
they,under,34,51588,4116,13104,1126,-1.100599846465607
other,that,212,11368,116466,2451,28798,-1.1006050010853792
no,were,108,23356,28896,5846,6871,-1.1012153542757224
down,once,8,11360,4402,2819,931,-1.1015051879199553
in,not,1390,118502,73334,33580,17373,-1.1016846660845983
over,when,40,9892,25286,2559,6330,-1.1018872503371664
him,most,48,53404,5622,13012,1523,-1.1021615887831087
are,to,786,29080,169078,6854,48057,-1.1022435119646494
not,such,118,73334,10066,17373,2560,-1.1022926272665454
now,those,20,19350,6466,4677,1668,-1.1023072624296026
ll,not,38,3242,73334,678,17373,-1.102418082206276
an,now,48,15522,19350,4897,4677,-1.1025392586732294
again,s,44,9052,30422,2122,9896,-1.1027515997842694
be,which,334,60720,34432,16115,8775,-1.1029080070796116
in,then,362,118502,19128,33580,5091,-1.1032283591505936
doing,that,26,1398,116466,265,28798,-1.1033349438954114
between,s,14,2882,30422,767,9896,-1.1033826062685712
if,them,158,23076,42880,5245,10245,-1.103393097928499
of,what,924,241756,23940,71267,5792,-1.1035570866241988
can,them,72,10524,42880,2327,10245,-1.1041872482194832
over,s,48,9892,30422,2559,9896,-1.1044808472863366
be,down,110,60720,11360,16115,2819,-1.1046806745437958
this,your,90,32912,17160,8915,5121,-1.105398247783928
me,until,12,37448,2012,9469,510,-1.1059652971879874
below,in,10,530,118502,137,33580,-1.106255840191697
a,herself,76,109480,4360,33960,971,-1.1062700895384685
o,to,164,6096,169078,2220,48057,-1.1069160355736205
here,those,8,7778,6466,1782,1668,-1.107204706068915
don,so,20,4070,30894,855,7791,-1.107262153226618
had,have,294,43836,42174,10317,10116,-1.1074690495378199
she,there,170,36550,29252,9078,6380,-1.1076201949556725
then,to,514,19128,169078,5091,48057,-1.1080796154873858
is,nor,68,70450,6074,16435,1801,-1.1082023859117698
how,same,10,10288,6120,2716,1268,-1.1087445384064487
a,why,94,109480,5406,33960,1272,-1.1087460415331396
on,yourselves,4,30418,828,8596,229,-1.1087872113005222
but,t,106,56250,11876,13944,2256,-1.109675997320863
been,itself,4,16478,1530,3410,378,-1.109788690573417
both,having,2,4442,2838,1072,728,-1.1098459338363922
her,such,68,42622,10066,11552,2560,-1.1108157411664994
he,or,330,100006,20822,25857,6325,-1.1109371521427334
a,before,242,109480,13954,33960,3449,-1.1113598643585896
more,while,14,17920,4932,4062,1222,-1.1113940702577347
had,to,1174,43836,169078,10317,48057,-1.1114330495197058
are,out,116,29080,25190,6854,5771,-1.1116970464910694
its,this,22,4224,32912,1291,8915,-1.112366869154242
as,under,38,58358,4116,14528,1126,-1.1126815811465658
had,ve,10,43836,1442,10317,315,-1.1126907105808568
how,no,38,10288,23356,2716,5846,-1.113035388065585
nor,or,20,6074,20822,1801,6325,-1.1130846499568774
at,so,164,33570,30894,9174,7791,-1.1131178715388894
few,there,14,3028,29252,664,6380,-1.113582360286004
about,how,16,9840,10288,2595,2716,-1.1136345756932788
my,who,84,33814,15726,10511,4262,-1.1141630026101295
in,so,578,118502,30894,33580,7791,-1.114707463859541
do,just,22,21988,6342,4707,1332,-1.1154380158590411
d,them,58,8578,42880,2596,10245,-1.1159527748105618
is,me,416,70450,37448,16435,9469,-1.1159607853084865
between,once,2,2882,4402,767,931,-1.1161851081442542
further,will,4,784,32366,181,7368,-1.1162570266347789
all,what,216,57250,23940,13725,5792,-1.1164894349962766
had,into,96,43836,13910,10317,4098,-1.117504704091317
a,again,156,109480,9052,33960,2122,-1.1176611023172627
before,for,166,13954,75676,3449,19527,-1.1190289845420118
him,too,50,53404,5958,13012,1485,-1.1193869769901663
more,other,32,17920,11368,4062,2451,-1.1197733583909026
above,this,12,2322,32912,551,8915,-1.1201489563322058
ll,who,8,3242,15726,678,4262,-1.1208536067514572
being,myself,4,6870,3712,1652,795,-1.1212297164862484
where,will,36,7092,32366,1853,7368,-1.1213464065295815
above,been,6,2322,16478,551,3410,-1.121484845072662
at,what,126,33570,23940,9174,5792,-1.121691099637737
d,when,34,8578,25286,2596,6330,-1.1218806097480263
we,your,54,20076,17160,5134,5121,-1.1219115999289695
about,as,90,9840,58358,2595,14528,-1.1220319847709717
few,have,20,3028,42174,664,10116,-1.1227634159490514
himself,where,8,7204,7092,1702,1853,-1.1229516052168844
has,whom,6,6598,5810,1653,1424,-1.1233769473605237
against,having,4,9008,2838,2317,728,-1.123707445044358
m,these,4,2440,10478,532,2850,-1.123770655189639
for,why,64,75676,5406,19527,1272,-1.1238769183925943
themselves,will,16,3160,32366,778,7368,-1.1238812133927036
out,she,144,25190,36550,5771,9078,-1.1241044738301667
for,were,342,75676,28896,19527,6871,-1.1241430118806084
a,nor,104,109480,6074,33960,1801,-1.1241578447542004
as,or,190,58358,20822,14528,6325,-1.1243720001143545
me,whom,34,37448,5810,9469,1424,-1.1249628155639793
no,while,18,23356,4932,5846,1222,-1.125016166462134
of,who,594,241756,15726,71267,4262,-1.1251545314831244
that,when,460,116466,25286,28798,6330,-1.125413281858156
he,this,514,100006,32912,25857,8915,-1.1256337554984057
d,that,156,8578,116466,2596,28798,-1.1257336613501725
in,to,3126,118502,169078,33580,48057,-1.12656998013318
didn,have,6,912,42174,180,10116,-1.1267184318287133
had,on,208,43836,30418,10317,8596,-1.1267413561840998
t,t,22,11876,11876,2256,2256,-1.1267861031982211
or,while,16,20822,4932,6325,1222,-1.1279554018822544
all,me,334,57250,37448,13725,9469,-1.128029455833818
again,where,10,9052,7092,2122,1853,-1.12815738905219
on,you,326,30418,68806,8596,16398,-1.128217609797355
those,too,6,6466,5958,1668,1485,-1.128322336729177
it,some,154,99208,9970,22303,2756,-1.128636135219067
have,this,216,42174,32912,10116,8915,-1.1291523427248966
